candidateKey,itemSetId,name,dbcItems,visibleMembers,appearances,classMode,decision,reasonCode
itemset:572,572,战斗施法套装,2,2,2,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:573,573,魔能之肤,3,3,3,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:574,574,裂蹄之力,3,3,3,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:575,575,魔能猎手,3,3,3,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:576,576,虚空之怒,3,3,3,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:577,577,角斗士的套装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:578,578,角斗士的震撼,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:579,579,角斗士的法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:580,580,角斗士的雷霆之拳,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:581,581,角斗士的神服,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:582,582,角斗士的保护,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:583,583,角斗士的辩护,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:584,584,角斗士的圣装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:585,585,角斗士的野性之皮,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:586,586,角斗士的猎装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:587,587,高阶督军的保护,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:588,588,高阶督军的战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:589,589,大元帅的保护,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:590,590,大元帅的战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:591,591,大元帅的鬼纹,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:592,592,高阶督军的鬼纹,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:593,593,大元帅的震撼,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:594,594,高阶督军的震撼,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:595,595,大元帅的猎装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:596,596,高阶督军的猎装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:597,597,大元帅的神服,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:598,598,高阶督军的神服,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:599,599,大元帅的法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:600,600,高阶督军的法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:601,601,大元帅的圣装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:602,602,高阶督军的圣装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:603,603,大元帅的雷霆之拳,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:604,604,高阶督军的雷霆之拳,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:605,605,大元帅的制服,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:606,606,高阶督军的制服,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:607,607,大元帅的辩护,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:608,608,高阶督军的辩护,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:609,609,大元帅的野性之皮,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:610,610,高阶督军的野性之皮,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:611,611,魔鳞套装,4,4,4,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:612,612,缀鳞德拉诺套装,4,4,4,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:613,613,厚重德莱尼套装,4,4,4,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:614,614,野性德莱尼套装,4,4,4,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:615,615,角斗士的魔能套装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:616,616,虚空之鳞,3,3,3,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:617,617,虚空打击,3,3,3,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:618,618,风鹰,3,3,3,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:619,619,原始打击,3,3,3,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:620,620,刺杀,5,5,5,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:621,621,虚空刀锋,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:622,622,死亡阴影,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:623,623,正义,5,5,5,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:624,624,公正圣装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:625,625,公正护甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:626,626,公正战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:627,627,晶铸圣装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:628,628,晶铸护甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:629,629,晶铸战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:630,630,潮汐之怒,5,5,5,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:631,631,飓风圣装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:632,632,飓风法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:633,633,飓风甲胄,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:634,634,灾难圣装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:635,635,灾难法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:636,636,灾难甲胄,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:637,637,月光林地,5,5,5,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:638,638,玛洛恩圣装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:639,639,玛洛恩法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:640,640,玛洛恩甲胄,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:641,641,诺达希尔甲胄,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:642,642,诺达希尔圣装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:643,643,诺达希尔法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:644,644,湮灭,5,5,5,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:645,645,虚空之心,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:646,646,腐蚀者,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:647,647,魔咒师,5,5,5,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:648,648,奥尔多魔装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:649,649,提瑞斯法,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:650,650,巨兽之王,5,5,5,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:651,651,恶魔追猎者,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:652,652,裂隙追猎者,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:653,653,鲁莽套装,5,5,5,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:654,654,战神护甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:655,655,战神战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:656,656,毁灭者护甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:657,657,毁灭者战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:658,658,法力蚀刻魔装,5,5,5,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:659,659,废土行者,5,5,5,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:660,660,荒芜战甲,5,5,5,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:661,661,末日板甲,5,5,5,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:662,662,圣徒,5,5,5,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:663,663,化身圣装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:664,664,化身法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:665,665,神使圣装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:666,666,神使法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:667,667,双子星,2,0,0,UNRESOLVED,deferred,FEWER_THAN_TWO_VISIBLE_CANONICAL_APPEARANCES
itemset:668,668,刺杀者,8,8,8,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:669,669,戈隆追猎者,8,8,8,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:670,670,凶星,8,8,8,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:671,671,风暴,8,8,8,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:672,672,冲锋战甲,8,8,8,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:673,673,冲锋护甲,8,8,8,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:674,674,赦免法衣,8,8,8,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:675,675,赦免圣装,8,8,8,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:676,676,雷霆之心甲胄,8,8,8,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:677,677,雷霆之心法衣,8,8,8,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:678,678,雷霆之心圣服,8,8,8,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:679,679,光明使者护甲,8,8,8,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:680,680,光明使者战甲,8,8,8,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:681,681,光明使者圣服,8,8,8,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:682,682,破天甲胄,8,8,8,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:683,683,破天圣服,8,8,8,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:684,684,破天法衣,8,8,8,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:685,685,角斗士的庇护,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:686,686,角斗士的战争之潮,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:687,687,角斗士的天职,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:688,688,大元帅的庇护,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:689,689,高阶督军的庇护,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:690,690,角斗士的救赎,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:691,691,大元帅的天职,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:692,692,高阶督军的天职,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:693,693,大元帅的救赎,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:694,694,高阶督军的救赎,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:695,695,大元帅的战争之潮,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:696,696,高阶督军的战争之潮,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:697,697,勇士的壁垒,6,6,6,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:698,698,督军的保护,6,6,6,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:699,699,埃辛诺斯双刃,2,2,2,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:700,700,残酷角斗士的保护,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:701,701,残酷角斗士的战甲,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:702,702,残酷角斗士的鬼纹,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:703,703,残酷角斗士的震撼,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:704,704,残酷角斗士的魔能套装,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:705,705,残酷角斗士的天职,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:706,706,残酷角斗士的猎装,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:707,707,残酷角斗士的神服,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:708,708,残酷角斗士的救赎,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:709,709,残酷角斗士的庇护,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:710,710,残酷角斗士的法衣,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:711,711,残酷角斗士的圣装,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:712,712,残酷角斗士的雷霆之拳,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:713,713,残酷角斗士的套装,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:714,714,残酷角斗士的辩护,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:715,715,残酷角斗士的战争之潮,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:716,716,残酷角斗士的野性之皮,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:717,717,元帅的震撼,6,6,6,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:718,718,少校的震撼,6,6,6,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:719,719,愤怒之拳,2,2,2,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:720,720,复仇角斗士的庇护,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:721,721,复仇角斗士的圣装,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:722,722,复仇角斗士的野性之皮,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:723,723,复仇角斗士的猎装,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:724,724,复仇角斗士的法衣,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:725,725,复仇角斗士的救赎,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:726,726,复仇角斗士的辩护,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:727,727,复仇角斗士的保护,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:728,728,复仇角斗士的天职,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:729,729,复仇角斗士的神服,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:730,730,复仇角斗士的套装,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:731,731,复仇角斗士的战争之潮,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:732,732,复仇角斗士的震撼,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:733,733,复仇角斗士的雷霆之拳,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:734,734,复仇角斗士的鬼纹,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:735,735,复仇角斗士的魔能套装,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:736,736,复仇角斗士的战甲,0,0,0,UNRESOLVED,excluded,EMPTY_ITEMSET_ROW
itemset:737,737,拉托恩的疾风,2,1,1,ANY,deferred,FEWER_THAN_TWO_VISIBLE_CANONICAL_APPEARANCES
itemset:738,738,鬼纹战衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:739,739,月布战衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:740,740,绸缎战衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:741,741,唤魔者的丝质战衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:742,742,龙皮战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:743,743,蟒皮战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:744,744,科多皮战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:745,745,投机者的战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:746,746,先知的锁甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:747,747,先知的环甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:748,748,先知的鳞甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:749,749,追猎者的锁甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:750,750,野蛮板甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:751,751,十字军的雕饰板甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:752,752,十字军的板鳞甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:754,754,北风的拥抱,8,8,8,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:755,755,蛛魔之巢,8,8,8,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:756,756,霜鳞套装,8,8,8,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:757,757,凝冰的拥抱,8,8,8,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:759,759,蕾妮的复仇,2,0,0,UNRESOLVED,deferred,FEWER_THAN_TWO_VISIBLE_CANONICAL_APPEARANCES
itemset:760,760,角斗士的恐怖板甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:761,761,冬季套装,5,3,5,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:762,762,美酒节套装,8,3,8,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:763,763,霜纹套装,8,8,8,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:764,764,暮纹套装,8,8,8,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:765,765,角斗士的战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:766,766,角斗士的辩护,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:767,767,角斗士的救赎,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
