typeKey,collectionId,collectionKey,ordinal,lifecycle,name_enUS,name_zhCN,policyKey,sourceBuild,sourceKind,sourceId,actionKind,actionId,assetReady,assetProfile,aliases
appearance,204206,appearance.d24933.s1.c4.sc1,4515,active,恶魔布帽,恶魔布帽,unrestricted,3.3.5.12340,item,14111,APPLY,14111,true,wotlk_native,item:14111|slot:HEAD|compat:4:1|armor:CLOTH
appearance,204207,appearance.d24934.s3.c4.sc1,4516,active,恶魔布护肩,恶魔布护肩,unrestricted,3.3.5.12340,item,14112,APPLY,14112,true,wotlk_native,item:14112|slot:SHOULDER|compat:4:1|armor:CLOTH
appearance,204208,appearance.d24935.s8.c4.sc1,4517,active,恶魔布靴,恶魔布靴,unrestricted,3.3.5.12340,item,14108,APPLY,14108,true,wotlk_native,item:14108|slot:FEET|compat:4:1|armor:CLOTH
appearance,204209,appearance.d24942.s1.c4.sc1,4518,active,巫纹头巾,巫纹头巾,unrestricted,3.3.5.12340,item,14130,APPLY,14130,true,wotlk_native,item:14130|slot:HEAD|compat:4:1|armor:CLOTH
appearance,204210,appearance.d24943.s7.c4.sc1,4519,active,巫纹护腿,巫纹护腿,unrestricted,3.3.5.12340,item,14132,APPLY,14132,true,wotlk_native,item:14132|slot:LEGS|compat:4:1|armor:CLOTH
appearance,204211,appearance.d24945.s5.c4.sc1,4520,active,巫纹长袍,巫纹长袍,unrestricted,3.3.5.12340,item,14128,APPLY,14128,true,wotlk_native,item:14128|slot:CHEST|compat:4:1|armor:CLOTH
appearance,204212,appearance.d24946.s16.c4.sc1,4521,active,火焰披风,火焰披风,unrestricted,3.3.5.12340,item,14134,APPLY,14134,true,wotlk_native,item:14134|slot:BACK|compat:4:1|armor:ALL
appearance,204213,appearance.d24951.s5.c4.sc1,4522,active,暗纹长袍,暗纹长袍,unrestricted,3.3.5.12340,item,10004,APPLY,10004,true,wotlk_native,item:10004|slot:CHEST|compat:4:1|armor:CLOTH
appearance,204214,appearance.d24966.s3.c4.sc1,4523,active,月布护肩,月布护肩,unrestricted,3.3.5.12340,item,14139,APPLY,14139,true,wotlk_native,item:14139|slot:SHOULDER|compat:4:1|armor:CLOTH
appearance,204215,appearance.d24977.s10.c4.sc1,4524,active,鬼纹手套,鬼纹手套,unrestricted,3.3.5.12340,item,14142,APPLY,14142,true,wotlk_native,item:14142|slot:HANDS|compat:4:1|armor:CLOTH
appearance,204216,appearance.d24978.s6.c4.sc1,4525,active,鬼纹腰带,鬼纹腰带,unrestricted,3.3.5.12340,item,14143,APPLY,14143,true,wotlk_native,item:14143|slot:WAIST|compat:4:1|armor:CLOTH
appearance,204217,appearance.d24981.s13.c2.sc7,4526,active,被诅咒的魔刃,被诅咒的魔刃,unrestricted,3.3.5.12340,item,14145,APPLY,14145,true,wotlk_native,item:14145|slot:MAINHAND|compat:2:7|weapon:ONE_HAND_SWORD
appearance,204218,appearance.d24982.s9.c4.sc3,4527,active,洞穴护腕,洞穴护腕,unrestricted,3.3.5.12340,item,14147,APPLY,14147,true,wotlk_native,item:14147|slot:WRIST|compat:4:3|armor:MAIL
appearance,204219,appearance.d24983.s9.c4.sc1,4528,active,水晶腕轮,水晶腕轮,unrestricted,3.3.5.12340,item,14148,APPLY,14148,true,wotlk_native,item:14148|slot:WRIST|compat:4:1|armor:CLOTH
appearance,204220,appearance.d24985.s16.c4.sc1,4529,active,地下斗篷,地下斗篷,unrestricted,3.3.5.12340,item,14149,APPLY,14149,true,wotlk_native,item:14149|slot:BACK|compat:4:1|armor:ALL
appearance,204221,appearance.d24986.s10.c4.sc1,4530,active,法术掌握手套,法术掌握手套,unrestricted,3.3.5.12340,item,14146,APPLY,14146,true,wotlk_native,item:14146|slot:HANDS|compat:4:1|armor:CLOTH
appearance,204222,appearance.d24988.s5.c4.sc1,4531,active,招魂法袍,招魂法袍,unrestricted,3.3.5.12340,item,14150,APPLY,14150,true,wotlk_native,item:14150|slot:CHEST|compat:4:1|armor:CLOTH
appearance,204223,appearance.d24990.s13.c2.sc15,4532,active,圣歌之刃,圣歌之刃,unrestricted,3.3.5.12340,item,14151,APPLY,14151,true,wotlk_native,item:14151|slot:MAINHAND|compat:2:15|weapon:DAGGER
appearance,204224,appearance.d25036.s13.c2.sc7,4533,active,铁骨剑,铁骨剑,unrestricted,3.3.5.12340,item,13361,APPLY,13361,true,wotlk_native,item:13361|slot:MAINHAND|compat:2:7|weapon:ONE_HAND_SWORD
appearance,204225,appearance.d25039.s5.c4.sc1,4534,active,寒冰巫妖法袍,寒冰巫妖法袍,unrestricted,3.3.5.12340,item,14340,APPLY,14340,true,wotlk_native,item:14340|item:29341|slot:CHEST|compat:4:1|armor:CLOTH
appearance,204226,appearance.d25046.s17.c2.sc5,4535,active,黑铁粉碎者,黑铁粉碎者,unrestricted,3.3.5.12340,item,11608,APPLY,11608,true,wotlk_native,item:11608|slot:MAINHAND|compat:2:5|weapon:TWO_HAND_MACE
appearance,204227,appearance.d25047.s17.c2.sc5,4536,active,泰坦之锤,泰坦之锤,unrestricted,3.3.5.12340,item,12796,APPLY,12796,true,wotlk_native,item:12796|slot:MAINHAND|compat:2:5|weapon:TWO_HAND_MACE
appearance,204228,appearance.d25049.s5.c4.sc1,4537,active,邮差外套,邮差外套,unrestricted,3.3.5.12340,item,13388,APPLY,13388,true,wotlk_native,item:13388|slot:CHEST|compat:4:1|armor:CLOTH
appearance,204229,appearance.d25050.s7.c4.sc1,4538,active,邮差长裤,邮差长裤,unrestricted,3.3.5.12340,item,13389,APPLY,13389,true,wotlk_native,item:13389|slot:LEGS|compat:4:1|armor:CLOTH
appearance,204230,appearance.d25051.s8.c4.sc1,4539,active,邮差的布靴,邮差的布靴,unrestricted,3.3.5.12340,item,13391,APPLY,13391,true,wotlk_native,item:13391|slot:FEET|compat:4:1|armor:CLOTH
appearance,204231,appearance.d25053.s13.c2.sc7,4540,active,幻影之刃,幻影之刃,unrestricted,3.3.5.12340,item,7961,APPLY,7961,true,wotlk_native,item:7961|slot:MAINHAND|compat:2:7|weapon:ONE_HAND_SWORD
appearance,204232,appearance.d25072.s23.c4.sc0,4541,active,苍穹宝珠,苍穹宝珠,unrestricted,3.3.5.12340,item,7515,APPLY,7515,true,wotlk_native,item:7515|item:15107|item:15108|slot:OFFHAND|compat:4:0|armor:ALL
appearance,204233,appearance.d25076.s26.c2.sc19,4542,active,冰怒魔杖,冰怒魔杖,unrestricted,3.3.5.12340,item,7514,APPLY,7514,true,wotlk_native,item:7514|item:18483|item:36666|slot:MAINHAND|compat:2:19|weapon:WAND
appearance,204234,appearance.d25077.s26.c2.sc19,4543,active,虚空灵力魔杖,虚空灵力魔杖,unrestricted,3.3.5.12340,item,11263,APPLY,11263,true,wotlk_native,item:11263|item:40021|slot:MAINHAND|compat:2:19|weapon:WAND
appearance,204235,appearance.d25078.s26.c2.sc19,4544,active,怒火魔杖,怒火魔杖,unrestricted,3.3.5.12340,item,7513,APPLY,7513,true,wotlk_native,item:7513|slot:MAINHAND|compat:2:19|weapon:WAND
appearance,204236,appearance.d25079.s17.c2.sc5,4545,active,旋风之锤,旋风之锤,unrestricted,3.3.5.12340,item,6976,APPLY,6976,true,wotlk_native,item:6976|slot:MAINHAND|compat:2:5|weapon:TWO_HAND_MACE
appearance,204237,appearance.d25096.s13.c2.sc4,4546,active,寒骨战锤,寒骨战锤,unrestricted,3.3.5.12340,item,14487,APPLY,14487,true,wotlk_native,item:14487|slot:MAINHAND|compat:2:4|weapon:ONE_HAND_MACE
appearance,204238,appearance.d25098.s6.c4.sc1,4547,active,蜘蛛束带,蜘蛛束带,unrestricted,3.3.5.12340,item,14289,APPLY,14289,true,wotlk_native,item:14289|slot:WAIST|compat:4:1|armor:CLOTH
appearance,204239,appearance.d25104.s3.c4.sc2,4548,active,死亡指节,死亡指节,unrestricted,3.3.5.12340,item,14503,APPLY,14503,true,wotlk_native,item:14503|slot:SHOULDER|compat:4:2|armor:LEATHER
appearance,204240,appearance.d25111.s7.c4.sc3,4549,active,漩涡护腿,漩涡护腿,unrestricted,3.3.5.12340,item,14522,APPLY,14522,true,wotlk_native,item:14522|item:25702|slot:LEGS|compat:4:3|armor:MAIL
appearance,204241,appearance.d25116.s10.c4.sc4,4550,active,骨节护手,骨节护手,unrestricted,3.3.5.12340,item,14525,APPLY,14525,true,wotlk_native,item:14525|slot:HANDS|compat:4:4|armor:PLATE
appearance,204242,appearance.d25120.s13.c2.sc7,4551,active,"Monster - 剑, Katana 2H Gold","Monster - 剑, Katana 2H Gold",unrestricted,3.3.5.12340,item,14524,APPLY,14524,true,wotlk_native,item:14524|slot:MAINHAND|compat:2:7|weapon:ONE_HAND_SWORD
appearance,204243,appearance.d25133.s14.c4.sc6,4552,active,加瑞特家族徽记,加瑞特家族徽记,unrestricted,3.3.5.12340,item,13083,APPLY,13083,true,wotlk_native,item:13083|item:13243|slot:OFFHAND|compat:4:6|armor:ALL
appearance,204244,appearance.d25134.s14.c4.sc6,4553,active,山崖圆盾,山崖圆盾,unrestricted,3.3.5.12340,item,13082,APPLY,13082,true,wotlk_native,item:13082|item:14825|item:34415|slot:OFFHAND|compat:4:6|armor:ALL
appearance,204245,appearance.d25138.s14.c4.sc6,4554,active,断骨圆盾,断骨圆盾,unrestricted,3.3.5.12340,item,14528,APPLY,14528,true,wotlk_native,item:14528|slot:OFFHAND|compat:4:6|armor:ALL
appearance,204246,appearance.d25139.s17.c2.sc5,4555,active,"Monster - Mace2H, 部落 Hammer A03 Dark","Monster - Mace2H, 部落 Hammer A03 Dark",unrestricted,3.3.5.12340,item,14527,APPLY,14527,true,wotlk_native,item:14527|slot:MAINHAND|compat:2:5|weapon:TWO_HAND_MACE
appearance,204247,appearance.d25148.s17.c2.sc5,4556,active,恐怖骨锤,恐怖骨锤,unrestricted,3.3.5.12340,item,14531,APPLY,14531,true,wotlk_native,item:14531|slot:MAINHAND|compat:2:5|weapon:TWO_HAND_MACE
appearance,204248,appearance.d25152.s17.c2.sc5,4557,active,- 怪兽Mace2H，瓦哈默·杰德,- 怪兽Mace2H，瓦哈默·杰德,unrestricted,3.3.5.12340,item,14532,APPLY,14532,true,wotlk_native,item:14532|slot:MAINHAND|compat:2:5|weapon:TWO_HAND_MACE
appearance,204249,appearance.d25153.s13.c2.sc4,4558,active,"Monster - 锤, Hammer Blue Mighty","Monster - 锤, Hammer Blue Mighty",unrestricted,3.3.5.12340,item,14533,APPLY,14533,true,wotlk_native,item:14533|slot:MAINHAND|compat:2:4|weapon:ONE_HAND_MACE
appearance,204250,appearance.d25154.s13.c2.sc0,4559,active,"Monster - 斧, Metal Blue Badass","Monster - 斧, Metal Blue Badass",unrestricted,3.3.5.12340,item,14534,APPLY,14534,true,wotlk_native,item:14534|slot:MAINHAND|compat:2:0|weapon:ONE_HAND_AXE
appearance,204251,appearance.d25155.s17.c2.sc6,4560,active,- Spear Spear， 蓝蓝凉,- Spear Spear， 蓝蓝凉,unrestricted,3.3.5.12340,item,14535,APPLY,14535,true,wotlk_native,item:14535|slot:MAINHAND|compat:2:6|weapon:POLEARM
appearance,204252,appearance.d25157.s5.c4.sc3,4561,active,骨片锁甲,骨片锁甲,unrestricted,3.3.5.12340,item,14536,APPLY,14536,true,wotlk_native,item:14536|slot:CHEST|compat:4:3|armor:MAIL
appearance,204253,appearance.d25160.s8.c4.sc4,4562,active,尸光胫甲,尸光胫甲,unrestricted,3.3.5.12340,item,14537,APPLY,14537,true,wotlk_native,item:14537|slot:FEET|compat:4:4|armor:PLATE
appearance,204254,appearance.d25166.s1.c4.sc2,4563,active,骨环头盔,骨环头盔,unrestricted,3.3.5.12340,item,14539,APPLY,14539,true,wotlk_native,item:14539|slot:HEAD|compat:4:2|armor:LEATHER
appearance,204255,appearance.d25169.s7.c4.sc2,4564,active,鬼影护腿,鬼影护腿,unrestricted,3.3.5.12340,item,14545,APPLY,14545,true,wotlk_native,item:14545|slot:LEGS|compat:4:2|armor:LEATHER
appearance,204256,appearance.d25173.s13.c2.sc7,4565,active,玛杜克黑剑,玛杜克黑剑,unrestricted,3.3.5.12340,item,14576,APPLY,14576,true,wotlk_native,item:14576|slot:MAINHAND|compat:2:7|weapon:ONE_HAND_SWORD
appearance,204257,appearance.d25180.s17.c2.sc5,4566,active,欧莫克之拳,欧莫克之拳,unrestricted,3.3.5.12340,item,13167,APPLY,13167,true,wotlk_native,item:13167|item:14586|slot:MAINHAND|compat:2:5|weapon:TWO_HAND_MACE
appearance,204258,appearance.d25193.s4.c4.sc0,4567,active,外科医生衬衣,外科医生衬衣,unrestricted,3.3.5.12340,item,14617,APPLY,14617,true,wotlk_native,item:14617|slot:SHIRT|compat:4:0|armor:ALL
appearance,204259,appearance.d25197.s17.c2.sc10,4568,active,"Monster - 法杖, Jeweled Red 法杖 Low Red Flame","Monster - 法杖, Jeweled Red 法杖 Low Red Flame",unrestricted,3.3.5.12340,item,14618,APPLY,14618,true,wotlk_native,item:14618|slot:MAINHAND|compat:2:10|weapon:STAFF
appearance,204260,appearance.d25198.s7.c4.sc1,4569,active,优美护腿,优美护腿,unrestricted,3.3.5.12340,item,10217,APPLY,10217,true,wotlk_native,item:10217|item:17599|slot:LEGS|compat:4:1|armor:CLOTH
appearance,204261,appearance.d25201.s5.c4.sc1,4570,active,虚空法袍,虚空法袍,unrestricted,3.3.5.12340,item,14153,APPLY,14153,true,wotlk_native,item:14153|slot:CHEST|compat:4:1|armor:CLOTH
appearance,204262,appearance.d25203.s5.c4.sc1,4571,active,信念外衣,信念外衣,unrestricted,3.3.5.12340,item,14154,APPLY,14154,true,wotlk_native,item:14154|slot:CHEST|compat:4:1|armor:CLOTH
appearance,204263,appearance.d25205.s5.c4.sc1,4572,active,大法师之袍,大法师之袍,unrestricted,3.3.5.12340,item,14152,APPLY,14152,true,wotlk_native,item:14152|slot:CHEST|compat:4:1|armor:CLOTH
appearance,204264,appearance.d25207.s5.c4.sc1,4573,active,符文布外套,符文布外套,unrestricted,3.3.5.12340,item,13857,APPLY,13857,true,wotlk_native,item:13857|slot:CHEST|compat:4:1|armor:CLOTH
appearance,204265,appearance.d25208.s7.c4.sc1,4574,active,符文布短裤,符文布短裤,unrestricted,3.3.5.12340,item,13865,APPLY,13865,true,wotlk_native,item:13865|slot:LEGS|compat:4:1|armor:CLOTH
appearance,204266,appearance.d25219.s6.c4.sc3,4575,active,血链腰带,血链腰带,unrestricted,3.3.5.12340,item,14614,APPLY,14614,true,wotlk_native,item:14614|slot:WAIST|compat:4:3|armor:MAIL
appearance,204267,appearance.d25220.s8.c4.sc3,4576,active,血链战靴,血链战靴,unrestricted,3.3.5.12340,item,14616,APPLY,14616,true,wotlk_native,item:14616|slot:FEET|compat:4:3|armor:MAIL
appearance,204268,appearance.d25221.s10.c4.sc3,4577,active,血链护手,血链护手,unrestricted,3.3.5.12340,item,14615,APPLY,14615,true,wotlk_native,item:14615|slot:HANDS|compat:4:3|armor:MAIL
appearance,204269,appearance.d25222.s5.c4.sc3,4578,active,血链锁甲,血链锁甲,unrestricted,3.3.5.12340,item,14611,APPLY,14611,true,wotlk_native,item:14611|slot:CHEST|compat:4:3|armor:MAIL
appearance,204270,appearance.d25223.s7.c4.sc3,4579,active,血链护腿,血链护腿,unrestricted,3.3.5.12340,item,14612,APPLY,14612,true,wotlk_native,item:14612|slot:LEGS|compat:4:3|armor:MAIL
appearance,204271,appearance.d25224.s10.c4.sc4,4580,active,亡骨护手,亡骨护手,unrestricted,3.3.5.12340,item,14622,APPLY,14622,true,wotlk_native,item:14622|slot:HANDS|compat:4:4|armor:PLATE
appearance,204272,appearance.d25225.s6.c4.sc4,4581,active,亡骨束带,亡骨束带,unrestricted,3.3.5.12340,item,14620,APPLY,14620,true,wotlk_native,item:14620|slot:WAIST|compat:4:4|armor:PLATE
appearance,204273,appearance.d25226.s7.c4.sc4,4582,active,亡骨腿甲,亡骨腿甲,unrestricted,3.3.5.12340,item,14623,APPLY,14623,true,wotlk_native,item:14623|item:18690|item:20139|item:20247|item:20287|item:24532|item:29783|slot:LEGS|compat:4:4|armor:PLATE
appearance,204274,appearance.d25227.s8.c4.sc4,4583,active,亡骨马靴,亡骨马靴,unrestricted,3.3.5.12340,item,14621,APPLY,14621,true,wotlk_native,item:14621|slot:FEET|compat:4:4|armor:PLATE
appearance,204275,appearance.d25228.s5.c4.sc1,4584,active,月布外衣,月布外衣,unrestricted,3.3.5.12340,item,14138,APPLY,14138,true,wotlk_native,item:14138|slot:CHEST|compat:4:1|armor:CLOTH
appearance,204276,appearance.d25230.s1.c4.sc1,4585,active,符文布头带,符文布头带,unrestricted,3.3.5.12340,item,13866,APPLY,13866,true,wotlk_native,item:13866|slot:HEAD|compat:4:1|armor:CLOTH
appearance,204277,appearance.d25231.s10.c4.sc1,4586,active,符文布手套,符文布手套,unrestricted,3.3.5.12340,item,13863,APPLY,13863,true,wotlk_native,item:13863|slot:HANDS|compat:4:1|armor:CLOTH
appearance,204278,appearance.d25232.s16.c4.sc1,4587,active,符文布披风,符文布披风,unrestricted,3.3.5.12340,item,13860,APPLY,13860,true,wotlk_native,item:13860|slot:BACK|compat:4:1|armor:ALL
appearance,204279,appearance.d25233.s8.c4.sc1,4588,active,符文布靴,符文布靴,unrestricted,3.3.5.12340,item,13864,APPLY,13864,true,wotlk_native,item:13864|slot:FEET|compat:4:1|armor:CLOTH
appearance,204280,appearance.d25235.s6.c4.sc1,4589,active,符文布腰带,符文布腰带,unrestricted,3.3.5.12340,item,13856,APPLY,13856,true,wotlk_native,item:13856|slot:WAIST|compat:4:1|armor:CLOTH
appearance,204281,appearance.d25236.s3.c4.sc1,4590,active,符文布护肩,符文布护肩,unrestricted,3.3.5.12340,item,13867,APPLY,13867,true,wotlk_native,item:13867|slot:SHOULDER|compat:4:1|armor:CLOTH
appearance,204282,appearance.d25245.s5.c4.sc1,4591,active,骨堆长袍,骨堆长袍,unrestricted,3.3.5.12340,item,14626,APPLY,14626,true,wotlk_native,item:14626|slot:CHEST|compat:4:1|armor:CLOTH
appearance,204283,appearance.d25247.s3.c4.sc1,4592,active,骨堆衬肩,骨堆衬肩,unrestricted,3.3.5.12340,item,14633,APPLY,14633,true,wotlk_native,item:14633|slot:SHOULDER|compat:4:1|armor:CLOTH
appearance,204284,appearance.d25248.s6.c4.sc2,4593,active,苍白腰带,苍白腰带,unrestricted,3.3.5.12340,item,14636,APPLY,14636,true,wotlk_native,item:14636|slot:WAIST|compat:4:2|armor:LEATHER
appearance,204285,appearance.d25249.s5.c4.sc2,4594,active,苍白护甲,苍白护甲,unrestricted,3.3.5.12340,item,14637,APPLY,14637,true,wotlk_native,item:14637|slot:CHEST|compat:4:2|armor:LEATHER
appearance,204286,appearance.d25253.s10.c4.sc2,4595,active,苍白手套,苍白手套,unrestricted,3.3.5.12340,item,14640,APPLY,14640,true,wotlk_native,item:14640|slot:HANDS|compat:4:2|armor:LEATHER
appearance,204287,appearance.d25255.s7.c4.sc1,4596,active,骨堆护腿,骨堆护腿,unrestricted,3.3.5.12340,item,14632,APPLY,14632,true,wotlk_native,item:14632|slot:LEGS|compat:4:1|armor:CLOTH
appearance,204288,appearance.d25260.s26.c2.sc3,4597,active,"Monster - 枪, 牛头人 Feathers Silver","Monster - 枪, 牛头人 Feathers Silver",unrestricted,3.3.5.12340,item,14642,APPLY,14642,true,wotlk_native,item:14642|slot:MAINHAND|compat:2:3|weapon:GUN
appearance,204289,appearance.d25278.s17.c2.sc10,4598,active,"Monster - 法杖, 3 Piece Taped 法杖 Blue","Monster - 法杖, 3 Piece Taped 法杖 Blue",unrestricted,3.3.5.12340,item,14707,APPLY,14707,true,wotlk_native,item:14707|slot:MAINHAND|compat:2:10|weapon:STAFF
appearance,204290,appearance.d25343.s7.c4.sc4,4599,active,踏云腿甲,踏云腿甲,unrestricted,3.3.5.12340,item,14554,APPLY,14554,true,wotlk_native,item:14554|slot:LEGS|compat:4:4|armor:PLATE
appearance,204291,appearance.d25362.s17.c2.sc5,4600,active,"Monster - Mace2H, 部落 Spiked Maul","Monster - Mace2H, 部落 Spiked Maul",unrestricted,3.3.5.12340,item,14818,APPLY,14818,true,wotlk_native,item:14818|slot:MAINHAND|compat:2:5|weapon:TWO_HAND_MACE
appearance,204292,appearance.d25363.s17.c2.sc5,4601,active,NPC Equip 14819 NPC Equip 14819,NPC Equip 14819 NPC Equip 14819,unrestricted,3.3.5.12340,item,14819,APPLY,14819,true,wotlk_native,item:14819|slot:MAINHAND|compat:2:5|weapon:TWO_HAND_MACE
appearance,204293,appearance.d25364.s17.c2.sc5,4602,active,"Monster - Mace2H, 部落 Skull Maul","Monster - Mace2H, 部落 Skull Maul",unrestricted,3.3.5.12340,item,14820,APPLY,14820,true,wotlk_native,item:14820|slot:MAINHAND|compat:2:5|weapon:TWO_HAND_MACE
appearance,204294,appearance.d25365.s17.c2.sc5,4603,active,"Monster - Mace2H, 部落 Metal Spiked Maul","Monster - Mace2H, 部落 Metal Spiked Maul",unrestricted,3.3.5.12340,item,14822,APPLY,14822,true,wotlk_native,item:14822|slot:MAINHAND|compat:2:5|weapon:TWO_HAND_MACE
appearance,204295,appearance.d25366.s17.c2.sc5,4604,active,"Monster - Mace2H, 部落 Red Spiked Badass","Monster - Mace2H, 部落 Red Spiked Badass",unrestricted,3.3.5.12340,item,14823,APPLY,14823,true,wotlk_native,item:14823|slot:MAINHAND|compat:2:5|weapon:TWO_HAND_MACE
appearance,204296,appearance.d25367.s17.c2.sc5,4605,active,"Monster - Mace2H, 部落 Black Spiked Badass","Monster - Mace2H, 部落 Black Spiked Badass",unrestricted,3.3.5.12340,item,14824,APPLY,14824,true,wotlk_native,item:14824|slot:MAINHAND|compat:2:5|weapon:TWO_HAND_MACE
appearance,204297,appearance.d25377.s17.c2.sc10,4606,active,"Monster - 法杖, Ornate Jeweled 法杖 - Purple","Monster - 法杖, Ornate Jeweled 法杖 - Purple",unrestricted,3.3.5.12340,item,14836,APPLY,14836,true,wotlk_native,item:14836|slot:MAINHAND|compat:2:10|weapon:STAFF
appearance,204298,appearance.d25378.s17.c2.sc10,4607,active,"Monster - 法杖, Ornate Jeweled 法杖 - Purple Low Purple Glow","Monster - 法杖, Ornate Jeweled 法杖 - Purple Low Purple Glow",unrestricted,3.3.5.12340,item,14837,APPLY,14837,true,wotlk_native,item:14837|slot:MAINHAND|compat:2:10|weapon:STAFF
appearance,204299,appearance.d25382.s17.c2.sc10,4608,active,"Monster - 法杖, Wooden Handle Rounded Head Low Yellow Glow","Monster - 法杖, Wooden Handle Rounded Head Low Yellow Glow",unrestricted,3.3.5.12340,item,14845,APPLY,14845,true,wotlk_native,item:14845|slot:MAINHAND|compat:2:10|weapon:STAFF
appearance,204300,appearance.d25410.s17.c2.sc0,4609,active,"Monster - Axe, Horde Massive Spiked (2H as 1H)","Monster - Axe, Horde Massive Spiked (2H as 1H)",unrestricted,3.3.5.12340,item,29809,APPLY,29809,true,wotlk_native,item:29809|slot:MAINHAND|compat:2:0|weapon:ONE_HAND_AXE
appearance,204301,appearance.d25410.s17.c2.sc1,4610,active,"Monster - 斧, 2H 部落 Massive Spiked","Monster - 斧, 2H 部落 Massive Spiked",unrestricted,3.3.5.12340,item,14870,APPLY,14870,true,wotlk_native,item:14870|slot:MAINHAND|compat:2:1|weapon:TWO_HAND_AXE
appearance,204302,appearance.d25411.s13.c2.sc7,4611,active,"Monster - 剑, 部落 C02 Purple","Monster - 剑, 部落 C02 Purple",unrestricted,3.3.5.12340,item,14871,APPLY,14871,true,wotlk_native,item:14871|slot:MAINHAND|compat:2:7|weapon:ONE_HAND_SWORD
appearance,204303,appearance.d25437.s17.c2.sc10,4612,active,"Monster - 法杖, Ornate Jeweled 法杖 - Blue","Monster - 法杖, Ornate Jeweled 法杖 - Blue",unrestricted,3.3.5.12340,item,14873,APPLY,14873,true,wotlk_native,item:14873|slot:MAINHAND|compat:2:10|weapon:STAFF
appearance,204304,appearance.d25441.s13.c2.sc0,4613,active,"Monster - 斧, 部落 C02 Black","Monster - 斧, 部落 C02 Black",unrestricted,3.3.5.12340,item,14874,APPLY,14874,true,wotlk_native,item:14874|slot:MAINHAND|compat:2:0|weapon:ONE_HAND_AXE
appearance,204305,appearance.d25470.s13.c2.sc0,4614,active,"Monster - 斧, 部落 Double Blade A02","Monster - 斧, 部落 Double Blade A02",unrestricted,3.3.5.12340,item,14875,APPLY,14875,true,wotlk_native,item:14875|slot:MAINHAND|compat:2:0|weapon:ONE_HAND_AXE
appearance,204306,appearance.d25471.s13.c2.sc0,4615,active,"Monster - 斧, 部落 Crystal Blade A03","Monster - 斧, 部落 Crystal Blade A03",unrestricted,3.3.5.12340,item,14876,APPLY,14876,true,wotlk_native,item:14876|slot:MAINHAND|compat:2:0|weapon:ONE_HAND_AXE
appearance,204307,appearance.d25474.s13.c2.sc0,4616,active,"Monster - 斧, 部落 Spiked A04","Monster - 斧, 部落 Spiked A04",unrestricted,3.3.5.12340,item,14877,APPLY,14877,true,wotlk_native,item:14877|slot:MAINHAND|compat:2:0|weapon:ONE_HAND_AXE
appearance,204308,appearance.d25496.s17.c2.sc6,4617,active,- 木剑怪，刀师,- 木剑怪，刀师,unrestricted,3.3.5.12340,item,14879,APPLY,14879,true,wotlk_native,item:14879|slot:MAINHAND|compat:2:6|weapon:POLEARM
appearance,204309,appearance.d25499.s13.c2.sc0,4618,active,"Monster - 斧, Wide Blade Silver","Monster - 斧, Wide Blade Silver",unrestricted,3.3.5.12340,item,14880,APPLY,14880,true,wotlk_native,item:14880|slot:MAINHAND|compat:2:0|weapon:ONE_HAND_AXE
appearance,204310,appearance.d25503.s13.c2.sc0,4619,active,魔怪 - 银色 - 3刀黑,魔怪 - 银色 - 3刀黑,unrestricted,3.3.5.12340,item,14881,APPLY,14881,true,wotlk_native,item:14881|slot:MAINHAND|compat:2:0|weapon:ONE_HAND_AXE
appearance,204311,appearance.d25504.s13.c2.sc0,4620,active,怪兽 - 银色 - 2刀银,怪兽 - 银色 - 2刀银,unrestricted,3.3.5.12340,item,14882,APPLY,14882,true,wotlk_native,item:14882|item:20417|slot:MAINHAND|compat:2:0|weapon:ONE_HAND_AXE
appearance,204312,appearance.d25506.s13.c2.sc7,4621,active,试验带A,试验带A,unrestricted,3.3.5.12340,item,14883,APPLY,14883,true,wotlk_native,item:14883|slot:MAINHAND|compat:2:7|weapon:ONE_HAND_SWORD
appearance,204313,appearance.d25507.s13.c2.sc7,4622,active,试制B,试制B,unrestricted,3.3.5.12340,item,14884,APPLY,14884,true,wotlk_native,item:14884|slot:MAINHAND|compat:2:7|weapon:ONE_HAND_SWORD
appearance,204314,appearance.d25508.s13.c2.sc7,4623,active,试制C,试制C,unrestricted,3.3.5.12340,item,14885,APPLY,14885,true,wotlk_native,item:14885|slot:MAINHAND|compat:2:7|weapon:ONE_HAND_SWORD
appearance,204315,appearance.d25509.s13.c2.sc7,4624,active,试验带D,试验带D,unrestricted,3.3.5.12340,item,14886,APPLY,14886,true,wotlk_native,item:14886|slot:MAINHAND|compat:2:7|weapon:ONE_HAND_SWORD
appearance,204316,appearance.d25510.s13.c2.sc7,4625,active,试验带E,试验带E,unrestricted,3.3.5.12340,item,14887,APPLY,14887,true,wotlk_native,item:14887|slot:MAINHAND|compat:2:7|weapon:ONE_HAND_SWORD
appearance,204317,appearance.d25511.s13.c2.sc7,4626,active,试验表F,试验表F,unrestricted,3.3.5.12340,item,14888,APPLY,14888,true,wotlk_native,item:14888|slot:MAINHAND|compat:2:7|weapon:ONE_HAND_SWORD
appearance,204318,appearance.d25513.s13.c2.sc7,4627,active,试验格 G,试验格 G,unrestricted,3.3.5.12340,item,14889,APPLY,14889,true,wotlk_native,item:14889|slot:MAINHAND|compat:2:7|weapon:ONE_HAND_SWORD
