"profileHash","raceKey","sex","slot","sentinel","profileStatus","page","screenshot","previewDisplayId","previewItemId","expectedModel","modelReady","inSafeFrame","targetVisible","targetCentered","unexpectedClipping","overrideRequired","visualReview","evidenceRun"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","human","MALE","WRIST","0x6004","scaled","1","camera-01.jpg","1276","16799","Character\Human\Male\HumanMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","night_elf","FEMALE","BACK","0x6038","scaled","8","camera-08.jpg","1543","17102","Character\NightElf\Female\NightElfFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","night_elf","FEMALE","CHEST","0x6039","scaled","8","camera-08.jpg","1543","16809","Character\NightElf\Female\NightElfFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","night_elf","FEMALE","FEET","0x603E","scaled","8","camera-08.jpg","1543","16800","Character\NightElf\Female\NightElfFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","night_elf","FEMALE","HANDS","0x603B","scaled","8","camera-08.jpg","1543","16801","Character\NightElf\Female\NightElfFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","night_elf","FEMALE","HEAD","0x6036","scaled","8","camera-08.jpg","1543","16795","Character\NightElf\Female\NightElfFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","night_elf","FEMALE","LEGS","0x603D","scaled","8","camera-08.jpg","1543","16796","Character\NightElf\Female\NightElfFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","night_elf","FEMALE","SHOULDER","0x6037","scaled","8","camera-08.jpg","1543","16807","Character\NightElf\Female\NightElfFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","night_elf","FEMALE","WAIST","0x603C","scaled","8","camera-08.jpg","1543","16802","Character\NightElf\Female\NightElfFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","night_elf","FEMALE","WRIST","0x603A","scaled","8","camera-08.jpg","1543","16799","Character\NightElf\Female\NightElfFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","night_elf","MALE","BACK","0x602F","scaled","7","camera-07.jpg","1285","17102","Character\NightElf\Male\NightElfMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","night_elf","MALE","CHEST","0x6030","scaled","7","camera-07.jpg","1285","16809","Character\NightElf\Male\NightElfMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","night_elf","MALE","FEET","0x6035","scaled","7","camera-07.jpg","1285","16800","Character\NightElf\Male\NightElfMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","night_elf","MALE","HANDS","0x6032","scaled","7","camera-07.jpg","1285","16801","Character\NightElf\Male\NightElfMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","night_elf","MALE","HEAD","0x602D","scaled","7","camera-07.jpg","1285","16795","Character\NightElf\Male\NightElfMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","night_elf","MALE","LEGS","0x6034","scaled","7","camera-07.jpg","1285","16796","Character\NightElf\Male\NightElfMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","night_elf","MALE","SHOULDER","0x602E","scaled","7","camera-07.jpg","1285","16807","Character\NightElf\Male\NightElfMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","night_elf","MALE","WAIST","0x6033","scaled","7","camera-07.jpg","1285","16802","Character\NightElf\Male\NightElfMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","night_elf","MALE","WRIST","0x6031","scaled","7","camera-07.jpg","1285","16799","Character\NightElf\Male\NightElfMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","orc","FEMALE","BACK","0x6014","scaled","4","camera-04.jpg","1312","17102","Character\Orc\Female\OrcFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","orc","FEMALE","CHEST","0x6015","scaled","4","camera-04.jpg","1312","16809","Character\Orc\Female\OrcFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","orc","FEMALE","FEET","0x601A","scaled","4","camera-04.jpg","1312","16800","Character\Orc\Female\OrcFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","orc","FEMALE","HANDS","0x6017","scaled","4","camera-04.jpg","1312","16801","Character\Orc\Female\OrcFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","orc","FEMALE","HEAD","0x6012","scaled","4","camera-04.jpg","1312","16795","Character\Orc\Female\OrcFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","orc","FEMALE","LEGS","0x6019","scaled","4","camera-04.jpg","1312","16796","Character\Orc\Female\OrcFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","orc","FEMALE","SHOULDER","0x6013","scaled","4","camera-04.jpg","1312","16807","Character\Orc\Female\OrcFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","orc","FEMALE","WAIST","0x6018","scaled","4","camera-04.jpg","1312","16802","Character\Orc\Female\OrcFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","orc","FEMALE","WRIST","0x6016","scaled","4","camera-04.jpg","1312","16799","Character\Orc\Female\OrcFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","orc","MALE","BACK","0x600B","scaled","3","camera-03.jpg","1139","17102","Character\Orc\Male\OrcMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","orc","MALE","CHEST","0x600C","scaled","3","camera-03.jpg","1139","16809","Character\Orc\Male\OrcMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","orc","MALE","FEET","0x6011","scaled","3","camera-03.jpg","1139","16800","Character\Orc\Male\OrcMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","orc","MALE","HANDS","0x600E","scaled","3","camera-03.jpg","1139","16801","Character\Orc\Male\OrcMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","orc","MALE","HEAD","0x6009","scaled","3","camera-03.jpg","1139","16795","Character\Orc\Male\OrcMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","orc","MALE","LEGS","0x6010","scaled","3","camera-03.jpg","1139","16796","Character\Orc\Male\OrcMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","orc","MALE","SHOULDER","0x600A","scaled","3","camera-03.jpg","1139","16807","Character\Orc\Male\OrcMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","orc","MALE","WAIST","0x600F","scaled","3","camera-03.jpg","1139","16802","Character\Orc\Male\OrcMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","orc","MALE","WRIST","0x600D","scaled","3","camera-03.jpg","1139","16799","Character\Orc\Male\OrcMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","tauren","FEMALE","BACK","0x605C","scaled","12","camera-12.jpg","1905","17102","Character\Tauren\Female\TaurenFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","tauren","FEMALE","CHEST","0x605D","scaled","12","camera-12.jpg","1905","16809","Character\Tauren\Female\TaurenFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","tauren","FEMALE","FEET","0x6062","scaled","12","camera-12.jpg","1905","16800","Character\Tauren\Female\TaurenFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","tauren","FEMALE","HANDS","0x605F","scaled","12","camera-12.jpg","1905","16801","Character\Tauren\Female\TaurenFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","tauren","FEMALE","HEAD","0x605A","scaled","12","camera-12.jpg","1905","16795","Character\Tauren\Female\TaurenFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","tauren","FEMALE","LEGS","0x6061","scaled","12","camera-12.jpg","1905","16796","Character\Tauren\Female\TaurenFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","tauren","FEMALE","SHOULDER","0x605B","scaled","12","camera-12.jpg","1905","16807","Character\Tauren\Female\TaurenFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","tauren","FEMALE","WAIST","0x6060","scaled","12","camera-12.jpg","1905","16802","Character\Tauren\Female\TaurenFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","tauren","FEMALE","WRIST","0x605E","scaled","12","camera-12.jpg","1905","16799","Character\Tauren\Female\TaurenFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","tauren","MALE","BACK","0x6053","scaled","11","camera-11.jpg","1624","17102","Character\Tauren\Male\TaurenMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","tauren","MALE","CHEST","0x6054","scaled","11","camera-11.jpg","1624","16809","Character\Tauren\Male\TaurenMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","tauren","MALE","FEET","0x6059","scaled","11","camera-11.jpg","1624","16800","Character\Tauren\Male\TaurenMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","tauren","MALE","HANDS","0x6056","scaled","11","camera-11.jpg","1624","16801","Character\Tauren\Male\TaurenMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","tauren","MALE","HEAD","0x6051","scaled","11","camera-11.jpg","1624","16795","Character\Tauren\Male\TaurenMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","tauren","MALE","LEGS","0x6058","scaled","11","camera-11.jpg","1624","16796","Character\Tauren\Male\TaurenMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","tauren","MALE","SHOULDER","0x6052","scaled","11","camera-11.jpg","1624","16807","Character\Tauren\Male\TaurenMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","tauren","MALE","WAIST","0x6057","scaled","11","camera-11.jpg","1624","16802","Character\Tauren\Male\TaurenMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","tauren","MALE","WRIST","0x6055","scaled","11","camera-11.jpg","1624","16799","Character\Tauren\Male\TaurenMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","troll","FEMALE","BACK","0x6080","scaled","16","camera-16.jpg","1882","17102","Character\Troll\Female\TrollFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","troll","FEMALE","CHEST","0x6081","scaled","16","camera-16.jpg","1882","16809","Character\Troll\Female\TrollFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","troll","FEMALE","FEET","0x6086","scaled","16","camera-16.jpg","1882","16800","Character\Troll\Female\TrollFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","troll","FEMALE","HANDS","0x6083","scaled","16","camera-16.jpg","1882","16801","Character\Troll\Female\TrollFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","troll","FEMALE","HEAD","0x607E","scaled","16","camera-16.jpg","1882","16795","Character\Troll\Female\TrollFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","troll","FEMALE","LEGS","0x6085","scaled","16","camera-16.jpg","1882","16796","Character\Troll\Female\TrollFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","troll","FEMALE","SHOULDER","0x607F","scaled","16","camera-16.jpg","1882","16807","Character\Troll\Female\TrollFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","troll","FEMALE","WAIST","0x6084","scaled","16","camera-16.jpg","1882","16802","Character\Troll\Female\TrollFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","troll","FEMALE","WRIST","0x6082","scaled","16","camera-16.jpg","1882","16799","Character\Troll\Female\TrollFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","troll","MALE","BACK","0x6077","scaled","15","camera-15.jpg","1976","17102","Character\Troll\Male\TrollMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","troll","MALE","CHEST","0x6078","scaled","15","camera-15.jpg","1976","16809","Character\Troll\Male\TrollMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","troll","MALE","FEET","0x607D","scaled","15","camera-15.jpg","1976","16800","Character\Troll\Male\TrollMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","troll","MALE","HANDS","0x607A","scaled","15","camera-15.jpg","1976","16801","Character\Troll\Male\TrollMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","troll","MALE","HEAD","0x6075","scaled","15","camera-15.jpg","1976","16795","Character\Troll\Male\TrollMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","troll","MALE","LEGS","0x607C","scaled","15","camera-15.jpg","1976","16796","Character\Troll\Male\TrollMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","troll","MALE","SHOULDER","0x6076","scaled","15","camera-15.jpg","1976","16807","Character\Troll\Male\TrollMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","troll","MALE","WAIST","0x607B","scaled","15","camera-15.jpg","1976","16802","Character\Troll\Male\TrollMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","troll","MALE","WRIST","0x6079","scaled","15","camera-15.jpg","1976","16799","Character\Troll\Male\TrollMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","undead","FEMALE","BACK","0x604A","scaled","10","camera-10.jpg","1029","17102","Character\Scourge\Female\ScourgeFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","undead","FEMALE","CHEST","0x604B","scaled","10","camera-10.jpg","1029","16809","Character\Scourge\Female\ScourgeFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","undead","FEMALE","FEET","0x6050","scaled","10","camera-10.jpg","1029","16800","Character\Scourge\Female\ScourgeFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","undead","FEMALE","HANDS","0x604D","scaled","10","camera-10.jpg","1029","16801","Character\Scourge\Female\ScourgeFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","undead","FEMALE","HEAD","0x6048","scaled","10","camera-10.jpg","1029","16795","Character\Scourge\Female\ScourgeFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","undead","FEMALE","LEGS","0x604F","scaled","10","camera-10.jpg","1029","16796","Character\Scourge\Female\ScourgeFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","undead","FEMALE","SHOULDER","0x6049","scaled","10","camera-10.jpg","1029","16807","Character\Scourge\Female\ScourgeFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","undead","FEMALE","WAIST","0x604E","scaled","10","camera-10.jpg","1029","16802","Character\Scourge\Female\ScourgeFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","undead","FEMALE","WRIST","0x604C","scaled","10","camera-10.jpg","1029","16799","Character\Scourge\Female\ScourgeFemale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","undead","MALE","BACK","0x6041","scaled","9","camera-09.jpg","1027","17102","Character\Scourge\Male\ScourgeMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","undead","MALE","CHEST","0x6042","scaled","9","camera-09.jpg","1027","16809","Character\Scourge\Male\ScourgeMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","undead","MALE","FEET","0x6047","scaled","9","camera-09.jpg","1027","16800","Character\Scourge\Male\ScourgeMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","undead","MALE","HANDS","0x6044","scaled","9","camera-09.jpg","1027","16801","Character\Scourge\Male\ScourgeMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","undead","MALE","HEAD","0x603F","scaled","9","camera-09.jpg","1027","16795","Character\Scourge\Male\ScourgeMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","undead","MALE","LEGS","0x6046","scaled","9","camera-09.jpg","1027","16796","Character\Scourge\Male\ScourgeMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","undead","MALE","SHOULDER","0x6040","scaled","9","camera-09.jpg","1027","16807","Character\Scourge\Male\ScourgeMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
"792f1654ce058b3241eb9bbf9d3cc23ccd106b08071ef77a97868fa9f3bda5a4","undead","MALE","WAIST","0x6045","scaled","9","camera-09.jpg","1027","16802","Character\Scourge\Male\ScourgeMale.m2","PASS","PASS","PASS","PASS","NONE","NO","PASS","body-camera-matrix-20260723-031654-044"
