typeKey,collectionId,collectionKey,ordinal,lifecycle,name_enUS,name_zhCN,policyKey,sourceBuild,sourceKind,sourceId,actionKind,actionId,assetReady,assetProfile,aliases
set,300170,set.itemset.555,18851,active,灵纹套装,灵纹套装,unrestricted,3.3.5.12340,item_set,555,APPLY,300170,true,wotlk_native,itemset:555|variant:1
set,300171,set.itemset.556,18852,active,魔化灵纹套装,魔化灵纹套装,unrestricted,3.3.5.12340,item_set,556,APPLY,300171,true,wotlk_native,itemset:556|variant:1
set,300172,set.itemset.557,18853,active,灵魂布之拥,灵魂布之拥,unrestricted,3.3.5.12340,item_set,557,APPLY,300172,true,wotlk_native,itemset:557|variant:1
set,300173,set.itemset.558,18854,active,奥法交织套装,奥法交织套装,unrestricted,3.3.5.12340,item_set,558,APPLY,300173,true,wotlk_native,itemset:558|variant:1
set,300174,set.itemset.559,18855,active,法术打击,法术打击,unrestricted,3.3.5.12340,item_set,559,APPLY,300174,true,wotlk_native,itemset:559|variant:1
set,300175,set.itemset.560,18856,active,魔铁板甲,魔铁板甲,unrestricted,3.3.5.12340,item_set,560,APPLY,300175,true,wotlk_native,itemset:560|variant:1
set,300176,set.itemset.561,18857,active,魔铁链甲,魔铁链甲,unrestricted,3.3.5.12340,item_set,561,APPLY,300176,true,wotlk_native,itemset:561|variant:1
set,300177,set.itemset.562,18858,active,精金战甲,精金战甲,unrestricted,3.3.5.12340,item_set,562,APPLY,300177,true,wotlk_native,itemset:562|variant:1
set,300178,set.itemset.563,18859,active,魔化精金套装,魔化精金套装,unrestricted,3.3.5.12340,item_set,563,APPLY,300178,true,wotlk_native,itemset:563|variant:1
set,300179,set.itemset.564,18860,active,烈焰卫士,烈焰卫士,unrestricted,3.3.5.12340,item_set,564,APPLY,300179,true,wotlk_native,itemset:564|variant:1
set,300180,set.itemset.565,18861,active,氪金套装,氪金套装,unrestricted,3.3.5.12340,item_set,565,APPLY,300180,true,wotlk_native,itemset:565|variant:1
set,300181,set.itemset.566,18862,active,钢铁之怒,钢铁之怒,unrestricted,3.3.5.12340,item_set,566,APPLY,300181,true,wotlk_native,itemset:566|variant:1
set,300182,set.itemset.567,18863,active,角斗士的战甲,角斗士的战甲,unrestricted,3.3.5.12340,item_set,567,APPLY,300182,true,wotlk_native,itemset:567|variant:1
set,300183,set.itemset.568,18864,active,角斗士的鬼纹,角斗士的鬼纹,unrestricted,3.3.5.12340,item_set,568,APPLY,300183,true,wotlk_native,itemset:568|variant:1
set,300184,set.itemset.569,18865,active,魔钢的信仰,魔钢的信仰,unrestricted,3.3.5.12340,item_set,569,APPLY,300184,true,wotlk_native,itemset:569|variant:1
set,300185,set.itemset.570,18866,active,不屈的力量,不屈的力量,unrestricted,3.3.5.12340,item_set,570,APPLY,300185,true,wotlk_native,itemset:570|variant:1
set,300186,set.itemset.571,18867,active,白色治愈,白色治愈,unrestricted,3.3.5.12340,item_set,571,APPLY,300186,true,wotlk_native,itemset:571|variant:1
set,300187,set.itemset.572,18868,active,战斗施法套装,战斗施法套装,unrestricted,3.3.5.12340,item_set,572,APPLY,300187,true,wotlk_native,itemset:572|variant:1
set,300188,set.itemset.573,18869,active,魔能之肤,魔能之肤,unrestricted,3.3.5.12340,item_set,573,APPLY,300188,true,wotlk_native,itemset:573|variant:1
set,300189,set.itemset.574,18870,active,裂蹄之力,裂蹄之力,unrestricted,3.3.5.12340,item_set,574,APPLY,300189,true,wotlk_native,itemset:574|variant:1
set,300190,set.itemset.575,18871,active,魔能猎手,魔能猎手,unrestricted,3.3.5.12340,item_set,575,APPLY,300190,true,wotlk_native,itemset:575|variant:1
set,300191,set.itemset.576,18872,active,虚空之怒,虚空之怒,unrestricted,3.3.5.12340,item_set,576,APPLY,300191,true,wotlk_native,itemset:576|variant:1
set,300192,set.itemset.577,18873,active,角斗士的套装,角斗士的套装,unrestricted,3.3.5.12340,item_set,577,APPLY,300192,true,wotlk_native,itemset:577|variant:1
set,300193,set.itemset.578,18874,active,角斗士的震撼,角斗士的震撼,unrestricted,3.3.5.12340,item_set,578,APPLY,300193,true,wotlk_native,itemset:578|variant:1
set,300194,set.itemset.579,18875,active,角斗士的法衣,角斗士的法衣,unrestricted,3.3.5.12340,item_set,579,APPLY,300194,true,wotlk_native,itemset:579|variant:1
set,300195,set.itemset.580,18876,active,角斗士的雷霆之拳,角斗士的雷霆之拳,unrestricted,3.3.5.12340,item_set,580,APPLY,300195,true,wotlk_native,itemset:580|variant:1
set,300196,set.itemset.581,18877,active,角斗士的神服,角斗士的神服,unrestricted,3.3.5.12340,item_set,581,APPLY,300196,true,wotlk_native,itemset:581|variant:1
set,300197,set.itemset.582,18878,active,角斗士的保护,角斗士的保护,unrestricted,3.3.5.12340,item_set,582,APPLY,300197,true,wotlk_native,itemset:582|variant:1
set,300198,set.itemset.583,18879,active,角斗士的辩护,角斗士的辩护,unrestricted,3.3.5.12340,item_set,583,APPLY,300198,true,wotlk_native,itemset:583|variant:1
set,300199,set.itemset.584,18880,active,角斗士的圣装,角斗士的圣装,unrestricted,3.3.5.12340,item_set,584,APPLY,300199,true,wotlk_native,itemset:584|variant:1
set,300200,set.itemset.585,18881,active,角斗士的野性之皮,角斗士的野性之皮,unrestricted,3.3.5.12340,item_set,585,APPLY,300200,true,wotlk_native,itemset:585|variant:1
set,300201,set.itemset.586,18882,active,角斗士的猎装,角斗士的猎装,unrestricted,3.3.5.12340,item_set,586,APPLY,300201,true,wotlk_native,itemset:586|variant:1
set,300202,set.itemset.587,18883,active,高阶督军的保护,高阶督军的保护,unrestricted,3.3.5.12340,item_set,587,APPLY,300202,true,wotlk_native,itemset:587|variant:1
set,300203,set.itemset.588,18884,active,高阶督军的战甲,高阶督军的战甲,unrestricted,3.3.5.12340,item_set,588,APPLY,300203,true,wotlk_native,itemset:588|variant:1
set,300204,set.itemset.589,18885,active,大元帅的保护,大元帅的保护,unrestricted,3.3.5.12340,item_set,589,APPLY,300204,true,wotlk_native,itemset:589|variant:1
set,300205,set.itemset.590,18886,active,大元帅的战甲,大元帅的战甲,unrestricted,3.3.5.12340,item_set,590,APPLY,300205,true,wotlk_native,itemset:590|variant:1
set,300206,set.itemset.591,18887,active,大元帅的鬼纹,大元帅的鬼纹,unrestricted,3.3.5.12340,item_set,591,APPLY,300206,true,wotlk_native,itemset:591|variant:1
set,300207,set.itemset.592,18888,active,高阶督军的鬼纹,高阶督军的鬼纹,unrestricted,3.3.5.12340,item_set,592,APPLY,300207,true,wotlk_native,itemset:592|variant:1
set,300208,set.itemset.593,18889,active,大元帅的震撼,大元帅的震撼,unrestricted,3.3.5.12340,item_set,593,APPLY,300208,true,wotlk_native,itemset:593|variant:1
set,300209,set.itemset.594,18890,active,高阶督军的震撼,高阶督军的震撼,unrestricted,3.3.5.12340,item_set,594,APPLY,300209,true,wotlk_native,itemset:594|variant:1
set,300210,set.itemset.595,18891,active,大元帅的猎装,大元帅的猎装,unrestricted,3.3.5.12340,item_set,595,APPLY,300210,true,wotlk_native,itemset:595|variant:1
set,300211,set.itemset.596,18892,active,高阶督军的猎装,高阶督军的猎装,unrestricted,3.3.5.12340,item_set,596,APPLY,300211,true,wotlk_native,itemset:596|variant:1
set,300212,set.itemset.597,18893,active,大元帅的神服,大元帅的神服,unrestricted,3.3.5.12340,item_set,597,APPLY,300212,true,wotlk_native,itemset:597|variant:1
set,300213,set.itemset.598,18894,active,高阶督军的神服,高阶督军的神服,unrestricted,3.3.5.12340,item_set,598,APPLY,300213,true,wotlk_native,itemset:598|variant:1
set,300214,set.itemset.599,18895,active,大元帅的法衣,大元帅的法衣,unrestricted,3.3.5.12340,item_set,599,APPLY,300214,true,wotlk_native,itemset:599|variant:1
set,300215,set.itemset.600,18896,active,高阶督军的法衣,高阶督军的法衣,unrestricted,3.3.5.12340,item_set,600,APPLY,300215,true,wotlk_native,itemset:600|variant:1
set,300216,set.itemset.601,18897,active,大元帅的圣装,大元帅的圣装,unrestricted,3.3.5.12340,item_set,601,APPLY,300216,true,wotlk_native,itemset:601|variant:1
set,300217,set.itemset.602,18898,active,高阶督军的圣装,高阶督军的圣装,unrestricted,3.3.5.12340,item_set,602,APPLY,300217,true,wotlk_native,itemset:602|variant:1
set,300218,set.itemset.603,18899,active,大元帅的雷霆之拳,大元帅的雷霆之拳,unrestricted,3.3.5.12340,item_set,603,APPLY,300218,true,wotlk_native,itemset:603|variant:1
set,300219,set.itemset.604,18900,active,高阶督军的雷霆之拳,高阶督军的雷霆之拳,unrestricted,3.3.5.12340,item_set,604,APPLY,300219,true,wotlk_native,itemset:604|variant:1
set,300220,set.itemset.605,18901,active,大元帅的制服,大元帅的制服,unrestricted,3.3.5.12340,item_set,605,APPLY,300220,true,wotlk_native,itemset:605|variant:1
set,300221,set.itemset.606,18902,active,高阶督军的制服,高阶督军的制服,unrestricted,3.3.5.12340,item_set,606,APPLY,300221,true,wotlk_native,itemset:606|variant:1
set,300222,set.itemset.607,18903,active,大元帅的辩护,大元帅的辩护,unrestricted,3.3.5.12340,item_set,607,APPLY,300222,true,wotlk_native,itemset:607|variant:1
set,300223,set.itemset.608,18904,active,高阶督军的辩护,高阶督军的辩护,unrestricted,3.3.5.12340,item_set,608,APPLY,300223,true,wotlk_native,itemset:608|variant:1
set,300224,set.itemset.609,18905,active,大元帅的野性之皮,大元帅的野性之皮,unrestricted,3.3.5.12340,item_set,609,APPLY,300224,true,wotlk_native,itemset:609|variant:1
set,300225,set.itemset.610,18906,active,高阶督军的野性之皮,高阶督军的野性之皮,unrestricted,3.3.5.12340,item_set,610,APPLY,300225,true,wotlk_native,itemset:610|variant:1
set,300226,set.itemset.611,18907,active,魔鳞套装,魔鳞套装,unrestricted,3.3.5.12340,item_set,611,APPLY,300226,true,wotlk_native,itemset:611|variant:1
set,300227,set.itemset.612,18908,active,缀鳞德拉诺套装,缀鳞德拉诺套装,unrestricted,3.3.5.12340,item_set,612,APPLY,300227,true,wotlk_native,itemset:612|variant:1
set,300228,set.itemset.613,18909,active,厚重德莱尼套装,厚重德莱尼套装,unrestricted,3.3.5.12340,item_set,613,APPLY,300228,true,wotlk_native,itemset:613|variant:1
set,300229,set.itemset.614,18910,active,野性德莱尼套装,野性德莱尼套装,unrestricted,3.3.5.12340,item_set,614,APPLY,300229,true,wotlk_native,itemset:614|variant:1
set,300230,set.itemset.615,18911,active,角斗士的魔能套装,角斗士的魔能套装,unrestricted,3.3.5.12340,item_set,615,APPLY,300230,true,wotlk_native,itemset:615|variant:1
set,300231,set.itemset.616,18912,active,虚空之鳞,虚空之鳞,unrestricted,3.3.5.12340,item_set,616,APPLY,300231,true,wotlk_native,itemset:616|variant:1
set,300232,set.itemset.617,18913,active,虚空打击,虚空打击,unrestricted,3.3.5.12340,item_set,617,APPLY,300232,true,wotlk_native,itemset:617|variant:1
set,300233,set.itemset.618,18914,active,风鹰,风鹰,unrestricted,3.3.5.12340,item_set,618,APPLY,300233,true,wotlk_native,itemset:618|variant:1
set,300234,set.itemset.619,18915,active,原始打击,原始打击,unrestricted,3.3.5.12340,item_set,619,APPLY,300234,true,wotlk_native,itemset:619|variant:1
set,300235,set.itemset.620,18916,active,刺杀,刺杀,unrestricted,3.3.5.12340,item_set,620,APPLY,300235,true,wotlk_native,itemset:620|variant:1
set,300236,set.itemset.621,18917,active,虚空刀锋,虚空刀锋,unrestricted,3.3.5.12340,item_set,621,APPLY,300236,true,wotlk_native,itemset:621|variant:1
set,300237,set.itemset.622,18918,active,死亡阴影,死亡阴影,unrestricted,3.3.5.12340,item_set,622,APPLY,300237,true,wotlk_native,itemset:622|variant:1
set,300238,set.itemset.623,18919,active,正义,正义,unrestricted,3.3.5.12340,item_set,623,APPLY,300238,true,wotlk_native,itemset:623|variant:1
set,300239,set.itemset.624,18920,active,公正圣装,公正圣装,unrestricted,3.3.5.12340,item_set,624,APPLY,300239,true,wotlk_native,itemset:624|variant:1
set,300240,set.itemset.625,18921,active,公正护甲,公正护甲,unrestricted,3.3.5.12340,item_set,625,APPLY,300240,true,wotlk_native,itemset:625|variant:1
set,300241,set.itemset.626,18922,active,公正战甲,公正战甲,unrestricted,3.3.5.12340,item_set,626,APPLY,300241,true,wotlk_native,itemset:626|variant:1
set,300242,set.itemset.627,18923,active,晶铸圣装,晶铸圣装,unrestricted,3.3.5.12340,item_set,627,APPLY,300242,true,wotlk_native,itemset:627|variant:1
set,300243,set.itemset.628,18924,active,晶铸护甲,晶铸护甲,unrestricted,3.3.5.12340,item_set,628,APPLY,300243,true,wotlk_native,itemset:628|variant:1
set,300244,set.itemset.629,18925,active,晶铸战甲,晶铸战甲,unrestricted,3.3.5.12340,item_set,629,APPLY,300244,true,wotlk_native,itemset:629|variant:1
set,300245,set.itemset.630,18926,active,潮汐之怒,潮汐之怒,unrestricted,3.3.5.12340,item_set,630,APPLY,300245,true,wotlk_native,itemset:630|variant:1
set,300246,set.itemset.631,18927,active,飓风圣装,飓风圣装,unrestricted,3.3.5.12340,item_set,631,APPLY,300246,true,wotlk_native,itemset:631|variant:1
set,300247,set.itemset.632,18928,active,飓风法衣,飓风法衣,unrestricted,3.3.5.12340,item_set,632,APPLY,300247,true,wotlk_native,itemset:632|variant:1
set,300248,set.itemset.633,18929,active,飓风甲胄,飓风甲胄,unrestricted,3.3.5.12340,item_set,633,APPLY,300248,true,wotlk_native,itemset:633|variant:1
set,300249,set.itemset.634,18930,active,灾难圣装,灾难圣装,unrestricted,3.3.5.12340,item_set,634,APPLY,300249,true,wotlk_native,itemset:634|variant:1
set,300250,set.itemset.635,18931,active,灾难法衣,灾难法衣,unrestricted,3.3.5.12340,item_set,635,APPLY,300250,true,wotlk_native,itemset:635|variant:1
set,300251,set.itemset.636,18932,active,灾难甲胄,灾难甲胄,unrestricted,3.3.5.12340,item_set,636,APPLY,300251,true,wotlk_native,itemset:636|variant:1
set,300252,set.itemset.637,18933,active,月光林地,月光林地,unrestricted,3.3.5.12340,item_set,637,APPLY,300252,true,wotlk_native,itemset:637|variant:1
set,300253,set.itemset.638,18934,active,玛洛恩圣装,玛洛恩圣装,unrestricted,3.3.5.12340,item_set,638,APPLY,300253,true,wotlk_native,itemset:638|variant:1
set,300254,set.itemset.639,18935,active,玛洛恩法衣,玛洛恩法衣,unrestricted,3.3.5.12340,item_set,639,APPLY,300254,true,wotlk_native,itemset:639|variant:1
set,300255,set.itemset.640,18936,active,玛洛恩甲胄,玛洛恩甲胄,unrestricted,3.3.5.12340,item_set,640,APPLY,300255,true,wotlk_native,itemset:640|variant:1
set,300256,set.itemset.641,18937,active,诺达希尔甲胄,诺达希尔甲胄,unrestricted,3.3.5.12340,item_set,641,APPLY,300256,true,wotlk_native,itemset:641|variant:1
set,300257,set.itemset.642,18938,active,诺达希尔圣装,诺达希尔圣装,unrestricted,3.3.5.12340,item_set,642,APPLY,300257,true,wotlk_native,itemset:642|variant:1
set,300258,set.itemset.643,18939,active,诺达希尔法衣,诺达希尔法衣,unrestricted,3.3.5.12340,item_set,643,APPLY,300258,true,wotlk_native,itemset:643|variant:1
set,300259,set.itemset.644,18940,active,湮灭,湮灭,unrestricted,3.3.5.12340,item_set,644,APPLY,300259,true,wotlk_native,itemset:644|variant:1
set,300260,set.itemset.645,18941,active,虚空之心,虚空之心,unrestricted,3.3.5.12340,item_set,645,APPLY,300260,true,wotlk_native,itemset:645|variant:1
set,300261,set.itemset.646,18942,active,腐蚀者,腐蚀者,unrestricted,3.3.5.12340,item_set,646,APPLY,300261,true,wotlk_native,itemset:646|variant:1
set,300262,set.itemset.647,18943,active,魔咒师,魔咒师,unrestricted,3.3.5.12340,item_set,647,APPLY,300262,true,wotlk_native,itemset:647|variant:1
set,300263,set.itemset.648,18944,active,奥尔多魔装,奥尔多魔装,unrestricted,3.3.5.12340,item_set,648,APPLY,300263,true,wotlk_native,itemset:648|variant:1
set,300264,set.itemset.649,18945,active,提瑞斯法,提瑞斯法,unrestricted,3.3.5.12340,item_set,649,APPLY,300264,true,wotlk_native,itemset:649|variant:1
set,300265,set.itemset.650,18946,active,巨兽之王,巨兽之王,unrestricted,3.3.5.12340,item_set,650,APPLY,300265,true,wotlk_native,itemset:650|variant:1
set,300266,set.itemset.651,18947,active,恶魔追猎者,恶魔追猎者,unrestricted,3.3.5.12340,item_set,651,APPLY,300266,true,wotlk_native,itemset:651|variant:1
set,300267,set.itemset.652,18948,active,裂隙追猎者,裂隙追猎者,unrestricted,3.3.5.12340,item_set,652,APPLY,300267,true,wotlk_native,itemset:652|variant:1
set,300268,set.itemset.653,18949,active,鲁莽套装,鲁莽套装,unrestricted,3.3.5.12340,item_set,653,APPLY,300268,true,wotlk_native,itemset:653|variant:1
set,300269,set.itemset.654,18950,active,战神护甲,战神护甲,unrestricted,3.3.5.12340,item_set,654,APPLY,300269,true,wotlk_native,itemset:654|variant:1
set,300270,set.itemset.655,18951,active,战神战甲,战神战甲,unrestricted,3.3.5.12340,item_set,655,APPLY,300270,true,wotlk_native,itemset:655|variant:1
set,300271,set.itemset.656,18952,active,毁灭者护甲,毁灭者护甲,unrestricted,3.3.5.12340,item_set,656,APPLY,300271,true,wotlk_native,itemset:656|variant:1
set,300272,set.itemset.657,18953,active,毁灭者战甲,毁灭者战甲,unrestricted,3.3.5.12340,item_set,657,APPLY,300272,true,wotlk_native,itemset:657|variant:1
set,300273,set.itemset.658,18954,active,法力蚀刻魔装,法力蚀刻魔装,unrestricted,3.3.5.12340,item_set,658,APPLY,300273,true,wotlk_native,itemset:658|variant:1
set,300274,set.itemset.659,18955,active,废土行者,废土行者,unrestricted,3.3.5.12340,item_set,659,APPLY,300274,true,wotlk_native,itemset:659|variant:1
set,300275,set.itemset.660,18956,active,荒芜战甲,荒芜战甲,unrestricted,3.3.5.12340,item_set,660,APPLY,300275,true,wotlk_native,itemset:660|variant:1
set,300276,set.itemset.661,18957,active,末日板甲,末日板甲,unrestricted,3.3.5.12340,item_set,661,APPLY,300276,true,wotlk_native,itemset:661|variant:1
set,300277,set.itemset.662,18958,active,圣徒,圣徒,unrestricted,3.3.5.12340,item_set,662,APPLY,300277,true,wotlk_native,itemset:662|variant:1
set,300278,set.itemset.663,18959,active,化身圣装,化身圣装,unrestricted,3.3.5.12340,item_set,663,APPLY,300278,true,wotlk_native,itemset:663|variant:1
set,300279,set.itemset.664,18960,active,化身法衣,化身法衣,unrestricted,3.3.5.12340,item_set,664,APPLY,300279,true,wotlk_native,itemset:664|variant:1
set,300280,set.itemset.665,18961,active,神使圣装,神使圣装,unrestricted,3.3.5.12340,item_set,665,APPLY,300280,true,wotlk_native,itemset:665|variant:1
set,300281,set.itemset.666,18962,active,神使法衣,神使法衣,unrestricted,3.3.5.12340,item_set,666,APPLY,300281,true,wotlk_native,itemset:666|variant:1
set,300282,set.itemset.668,18963,active,刺杀者,刺杀者,unrestricted,3.3.5.12340,item_set,668,APPLY,300282,true,wotlk_native,itemset:668|variant:1
set,300283,set.itemset.669,18964,active,戈隆追猎者,戈隆追猎者,unrestricted,3.3.5.12340,item_set,669,APPLY,300283,true,wotlk_native,itemset:669|variant:1
set,300284,set.itemset.670,18965,active,凶星,凶星,unrestricted,3.3.5.12340,item_set,670,APPLY,300284,true,wotlk_native,itemset:670|variant:1
set,300285,set.itemset.671,18966,active,风暴,风暴,unrestricted,3.3.5.12340,item_set,671,APPLY,300285,true,wotlk_native,itemset:671|variant:1
set,300286,set.itemset.672,18967,active,冲锋战甲,冲锋战甲,unrestricted,3.3.5.12340,item_set,672,APPLY,300286,true,wotlk_native,itemset:672|variant:1
set,300287,set.itemset.673,18968,active,冲锋护甲,冲锋护甲,unrestricted,3.3.5.12340,item_set,673,APPLY,300287,true,wotlk_native,itemset:673|variant:1
set,300288,set.itemset.674,18969,active,赦免法衣,赦免法衣,unrestricted,3.3.5.12340,item_set,674,APPLY,300288,true,wotlk_native,itemset:674|variant:1
set,300289,set.itemset.675,18970,active,赦免圣装,赦免圣装,unrestricted,3.3.5.12340,item_set,675,APPLY,300289,true,wotlk_native,itemset:675|variant:1
set,300290,set.itemset.676,18971,active,雷霆之心甲胄,雷霆之心甲胄,unrestricted,3.3.5.12340,item_set,676,APPLY,300290,true,wotlk_native,itemset:676|variant:1
set,300291,set.itemset.677,18972,active,雷霆之心法衣,雷霆之心法衣,unrestricted,3.3.5.12340,item_set,677,APPLY,300291,true,wotlk_native,itemset:677|variant:1
set,300292,set.itemset.678,18973,active,雷霆之心圣服,雷霆之心圣服,unrestricted,3.3.5.12340,item_set,678,APPLY,300292,true,wotlk_native,itemset:678|variant:1
set,300293,set.itemset.679,18974,active,光明使者护甲,光明使者护甲,unrestricted,3.3.5.12340,item_set,679,APPLY,300293,true,wotlk_native,itemset:679|variant:1
set,300294,set.itemset.680,18975,active,光明使者战甲,光明使者战甲,unrestricted,3.3.5.12340,item_set,680,APPLY,300294,true,wotlk_native,itemset:680|variant:1
set,300295,set.itemset.681,18976,active,光明使者圣服,光明使者圣服,unrestricted,3.3.5.12340,item_set,681,APPLY,300295,true,wotlk_native,itemset:681|variant:1
set,300296,set.itemset.682,18977,active,破天甲胄,破天甲胄,unrestricted,3.3.5.12340,item_set,682,APPLY,300296,true,wotlk_native,itemset:682|variant:1
set,300297,set.itemset.683,18978,active,破天圣服,破天圣服,unrestricted,3.3.5.12340,item_set,683,APPLY,300297,true,wotlk_native,itemset:683|variant:1
set,300298,set.itemset.684,18979,active,破天法衣,破天法衣,unrestricted,3.3.5.12340,item_set,684,APPLY,300298,true,wotlk_native,itemset:684|variant:1
set,300299,set.itemset.685,18980,active,角斗士的庇护,角斗士的庇护,unrestricted,3.3.5.12340,item_set,685,APPLY,300299,true,wotlk_native,itemset:685|variant:1
set,300300,set.itemset.686,18981,active,角斗士的战争之潮,角斗士的战争之潮,unrestricted,3.3.5.12340,item_set,686,APPLY,300300,true,wotlk_native,itemset:686|variant:1
set,300301,set.itemset.687,18982,active,角斗士的天职,角斗士的天职,unrestricted,3.3.5.12340,item_set,687,APPLY,300301,true,wotlk_native,itemset:687|variant:1
set,300302,set.itemset.688,18983,active,大元帅的庇护,大元帅的庇护,unrestricted,3.3.5.12340,item_set,688,APPLY,300302,true,wotlk_native,itemset:688|variant:1
set,300303,set.itemset.689,18984,active,高阶督军的庇护,高阶督军的庇护,unrestricted,3.3.5.12340,item_set,689,APPLY,300303,true,wotlk_native,itemset:689|variant:1
set,300304,set.itemset.690,18985,active,角斗士的救赎,角斗士的救赎,unrestricted,3.3.5.12340,item_set,690,APPLY,300304,true,wotlk_native,itemset:690|variant:1
set,300305,set.itemset.691,18986,active,大元帅的天职,大元帅的天职,unrestricted,3.3.5.12340,item_set,691,APPLY,300305,true,wotlk_native,itemset:691|variant:1
set,300306,set.itemset.692,18987,active,高阶督军的天职,高阶督军的天职,unrestricted,3.3.5.12340,item_set,692,APPLY,300306,true,wotlk_native,itemset:692|variant:1
set,300307,set.itemset.693,18988,active,大元帅的救赎,大元帅的救赎,unrestricted,3.3.5.12340,item_set,693,APPLY,300307,true,wotlk_native,itemset:693|variant:1
set,300308,set.itemset.694,18989,active,高阶督军的救赎,高阶督军的救赎,unrestricted,3.3.5.12340,item_set,694,APPLY,300308,true,wotlk_native,itemset:694|variant:1
set,300309,set.itemset.695,18990,active,大元帅的战争之潮,大元帅的战争之潮,unrestricted,3.3.5.12340,item_set,695,APPLY,300309,true,wotlk_native,itemset:695|variant:1
set,300310,set.itemset.696,18991,active,高阶督军的战争之潮,高阶督军的战争之潮,unrestricted,3.3.5.12340,item_set,696,APPLY,300310,true,wotlk_native,itemset:696|variant:1
set,300311,set.itemset.697,18992,active,勇士的壁垒,勇士的壁垒,unrestricted,3.3.5.12340,item_set,697,APPLY,300311,true,wotlk_native,itemset:697|variant:1
set,300312,set.itemset.698,18993,active,督军的保护,督军的保护,unrestricted,3.3.5.12340,item_set,698,APPLY,300312,true,wotlk_native,itemset:698|variant:1
set,300313,set.itemset.699,18994,active,埃辛诺斯双刃,埃辛诺斯双刃,unrestricted,3.3.5.12340,item_set,699,APPLY,300313,true,wotlk_native,itemset:699|variant:1
set,300314,set.itemset.717,18995,active,元帅的震撼,元帅的震撼,unrestricted,3.3.5.12340,item_set,717,APPLY,300314,true,wotlk_native,itemset:717|variant:1
set,300315,set.itemset.718,18996,active,少校的震撼,少校的震撼,unrestricted,3.3.5.12340,item_set,718,APPLY,300315,true,wotlk_native,itemset:718|variant:1
set,300316,set.itemset.719,18997,active,愤怒之拳,愤怒之拳,unrestricted,3.3.5.12340,item_set,719,APPLY,300316,true,wotlk_native,itemset:719|variant:1
set,300317,set.itemset.738,18998,active,鬼纹战衣,鬼纹战衣,unrestricted,3.3.5.12340,item_set,738,APPLY,300317,true,wotlk_native,itemset:738|variant:1
set,300318,set.itemset.739,18999,active,月布战衣,月布战衣,unrestricted,3.3.5.12340,item_set,739,APPLY,300318,true,wotlk_native,itemset:739|variant:1
set,300319,set.itemset.740,19000,active,绸缎战衣,绸缎战衣,unrestricted,3.3.5.12340,item_set,740,APPLY,300319,true,wotlk_native,itemset:740|variant:1
set,300320,set.itemset.741,19001,active,唤魔者的丝质战衣,唤魔者的丝质战衣,unrestricted,3.3.5.12340,item_set,741,APPLY,300320,true,wotlk_native,itemset:741|variant:1
set,300321,set.itemset.742,19002,active,龙皮战甲,龙皮战甲,unrestricted,3.3.5.12340,item_set,742,APPLY,300321,true,wotlk_native,itemset:742|variant:1
set,300322,set.itemset.743,19003,active,蟒皮战甲,蟒皮战甲,unrestricted,3.3.5.12340,item_set,743,APPLY,300322,true,wotlk_native,itemset:743|variant:1
set,300323,set.itemset.744,19004,active,科多皮战甲,科多皮战甲,unrestricted,3.3.5.12340,item_set,744,APPLY,300323,true,wotlk_native,itemset:744|variant:1
set,300324,set.itemset.745,19005,active,投机者的战甲,投机者的战甲,unrestricted,3.3.5.12340,item_set,745,APPLY,300324,true,wotlk_native,itemset:745|variant:1
set,300325,set.itemset.746,19006,active,先知的锁甲,先知的锁甲,unrestricted,3.3.5.12340,item_set,746,APPLY,300325,true,wotlk_native,itemset:746|variant:1
set,300326,set.itemset.747,19007,active,先知的环甲,先知的环甲,unrestricted,3.3.5.12340,item_set,747,APPLY,300326,true,wotlk_native,itemset:747|variant:1
set,300327,set.itemset.748,19008,active,先知的鳞甲,先知的鳞甲,unrestricted,3.3.5.12340,item_set,748,APPLY,300327,true,wotlk_native,itemset:748|variant:1
set,300328,set.itemset.749,19009,active,追猎者的锁甲,追猎者的锁甲,unrestricted,3.3.5.12340,item_set,749,APPLY,300328,true,wotlk_native,itemset:749|variant:1
set,300329,set.itemset.750,19010,active,野蛮板甲,野蛮板甲,unrestricted,3.3.5.12340,item_set,750,APPLY,300329,true,wotlk_native,itemset:750|variant:1
set,300330,set.itemset.751,19011,active,十字军的雕饰板甲,十字军的雕饰板甲,unrestricted,3.3.5.12340,item_set,751,APPLY,300330,true,wotlk_native,itemset:751|variant:1
set,300331,set.itemset.752,19012,active,十字军的板鳞甲,十字军的板鳞甲,unrestricted,3.3.5.12340,item_set,752,APPLY,300331,true,wotlk_native,itemset:752|variant:1
set,300332,set.itemset.754,19013,active,北风的拥抱,北风的拥抱,unrestricted,3.3.5.12340,item_set,754,APPLY,300332,true,wotlk_native,itemset:754|variant:1
set,300333,set.itemset.755,19014,active,蛛魔之巢,蛛魔之巢,unrestricted,3.3.5.12340,item_set,755,APPLY,300333,true,wotlk_native,itemset:755|variant:1
set,300334,set.itemset.756,19015,active,霜鳞套装,霜鳞套装,unrestricted,3.3.5.12340,item_set,756,APPLY,300334,true,wotlk_native,itemset:756|variant:1
set,300335,set.itemset.757,19016,active,凝冰的拥抱,凝冰的拥抱,unrestricted,3.3.5.12340,item_set,757,APPLY,300335,true,wotlk_native,itemset:757|variant:1
