typeKey,collectionId,collectionKey,ordinal,lifecycle,name_enUS,name_zhCN,policyKey,sourceBuild,sourceKind,sourceId,actionKind,actionId,assetReady,assetProfile,aliases
mount,100164,mount.red_riding_nether_ray,164,active,Red Riding Nether Ray,红色骑乘虚空鳐,unrestricted,3.3.5.12340,spell,39800,mount_spell,39800,true,wotlk_native,
mount,100165,mount.red_skeletal_horse,165,active,Red Skeletal Horse,红色骸骨军马,unrestricted,3.3.5.12340,spell,17462,mount_spell,17462,true,wotlk_native,
mount,100166,mount.red_skeletal_warhorse,166,active,Red Skeletal Warhorse,红色骷髅战马,unrestricted,3.3.5.12340,spell,22722,mount_spell,22722,true,wotlk_native,
mount,100167,mount.red_wolf,167,active,Red Wolf,赤狼号角,unrestricted,3.3.5.12340,spell,16080,mount_spell,16080,true,wotlk_native,
mount,100168,mount.relentless_gladiator_s_frost_wyrm,168,active,Relentless Gladiator's Frost Wyrm,无情角斗士的冰霜巨龙,unrestricted,3.3.5.12340,spell,67336,mount_spell,67336,true,wotlk_native,
mount,100169,mount.riding_turtle,169,active,Riding Turtle,乌龟坐骑,unrestricted,3.3.5.12340,spell,30174,mount_spell,30174,true,wotlk_native,
mount,100170,mount.rivendare_s_deathcharger,170,active,Rivendare's Deathcharger,死亡军马的缰绳,unrestricted,3.3.5.12340,spell,17481,mount_spell,17481,true,wotlk_native,
mount,100171,mount.rusted_proto_drake,171,active,Rusted Proto-Drake,铁锈始祖幼龙的缰绳,unrestricted,3.3.5.12340,spell,63963,mount_spell,63963,true,wotlk_native,
mount,100172,mount.sea_turtle,172,active,Sea Turtle,海龟,unrestricted,3.3.5.12340,spell,64731,mount_spell,64731,true,wotlk_native,
mount,100173,mount.silver_covenant_hippogryph,173,active,Silver Covenant Hippogryph,银色盟约角鹰兽,unrestricted,3.3.5.12340,spell,66087,mount_spell,66087,true,wotlk_native,
mount,100174,mount.silver_riding_nether_ray,174,active,Silver Riding Nether Ray,银色骑乘虚空鳐,unrestricted,3.3.5.12340,spell,39802,mount_spell,39802,true,wotlk_native,
mount,100175,mount.silver_riding_talbuk,175,active,Silver Riding Talbuk,银色骑乘塔布羊缰绳,unrestricted,3.3.5.12340,spell,39317,mount_spell,39317,true,wotlk_native,
mount,100176,mount.silver_war_talbuk,176,active,Silver War Talbuk,银色作战塔布羊缰绳,unrestricted,3.3.5.12340,spell,34898,mount_spell,34898,true,wotlk_native,
mount,100177,mount.silvermoon_hawkstrider,177,active,Silvermoon Hawkstrider,银月城陆行鸟,unrestricted,3.3.5.12340,spell,63642,mount_spell,63642,true,wotlk_native,
mount,100178,mount.skeletal_horse,178,active,Skeletal Horse,骸骨战马号角,unrestricted,3.3.5.12340,spell,8980,mount_spell,8980,true,wotlk_native,
mount,100179,mount.snowy_gryphon,179,active,Snowy Gryphon,雪色狮鹫,unrestricted,3.3.5.12340,spell,32240,mount_spell,32240,true,wotlk_native,
mount,100180,mount.spectral_tiger,180,active,Spectral Tiger,幽灵虎缰绳,unrestricted,3.3.5.12340,spell,42776,mount_spell,42776,true,wotlk_native,
mount,100181,mount.spotted_frostsaber,181,active,Spotted Frostsaber,斑点霜刃豹缰绳,unrestricted,3.3.5.12340,spell,10789,mount_spell,10789,true,wotlk_native,
mount,100182,mount.stormpike_battle_charger,182,active,Stormpike Battle Charger,雷矛军用坐骑,unrestricted,3.3.5.12340,spell,23510,mount_spell,23510,true,wotlk_native,
mount,100183,mount.stormwind_steed,183,active,Stormwind Steed,暴风城战马,unrestricted,3.3.5.12340,spell,63232,mount_spell,63232,true,wotlk_native,
mount,100184,mount.striped_dawnsaber,184,active,Striped Dawnsaber,条纹晨刃豹的缰绳,unrestricted,3.3.5.12340,spell,66847,mount_spell,66847,true,wotlk_native,
mount,100185,mount.striped_frostsaber,185,active,Striped Frostsaber,条纹霜刃豹缰绳,unrestricted,3.3.5.12340,spell,8394,mount_spell,8394,true,wotlk_native,
mount,100186,mount.striped_nightsaber,186,active,Striped Nightsaber,条纹夜刃豹缰绳,unrestricted,3.3.5.12340,spell,10793,mount_spell,10793,true,wotlk_native,
mount,100187,mount.summon_charger,187,active,Summon Charger,Summon Charger,unrestricted,3.3.5.12340,spell,34767,mount_spell,34767,true,wotlk_native,
mount,100188,mount.summon_warhorse,188,active,Summon Warhorse,Summon Warhorse,unrestricted,3.3.5.12340,spell,34769,mount_spell,34769,true,wotlk_native,
mount,100189,mount.sunreaver_dragonhawk,189,active,Sunreaver Dragonhawk,夺日者龙鹰,unrestricted,3.3.5.12340,spell,66088,mount_spell,66088,true,wotlk_native,
mount,100190,mount.sunreaver_hawkstrider,190,active,Sunreaver Hawkstrider,夺日者陆行鸟,unrestricted,3.3.5.12340,spell,66091,mount_spell,66091,true,wotlk_native,
mount,100191,mount.swift_alliance_steed,191,active,Swift Alliance Steed,迅捷联盟战马,unrestricted,3.3.5.12340,spell,68057,mount_spell,68057,true,wotlk_native,
mount,100192,mount.swift_blue_gryphon,192,active,Swift Blue Gryphon,迅捷蓝色狮鹫,unrestricted,3.3.5.12340,spell,32242,mount_spell,32242,true,wotlk_native,
mount,100193,mount.swift_blue_raptor,193,active,Swift Blue Raptor,迅捷蓝色迅猛龙,unrestricted,3.3.5.12340,spell,23241,mount_spell,23241,true,wotlk_native,
mount,100194,mount.swift_brewfest_ram,194,active,Swift Brewfest Ram,迅捷美酒节赛羊,unrestricted,3.3.5.12340,spell,43900,mount_spell,43900,true,wotlk_native,
mount,100195,mount.swift_brown_ram,195,active,Swift Brown Ram,迅捷棕山羊,unrestricted,3.3.5.12340,spell,23238,mount_spell,23238,true,wotlk_native,
mount,100196,mount.swift_brown_steed,196,active,Swift Brown Steed,迅捷棕马,unrestricted,3.3.5.12340,spell,23229,mount_spell,23229,true,wotlk_native,
mount,100197,mount.swift_brown_wolf,197,active,Swift Brown Wolf,迅捷棕狼号角,unrestricted,3.3.5.12340,spell,23250,mount_spell,23250,true,wotlk_native,
mount,100198,mount.swift_burgundy_wolf,198,active,Swift Burgundy Wolf,迅捷紫鬃战狼,unrestricted,3.3.5.12340,spell,65646,mount_spell,65646,true,wotlk_native,
mount,100199,mount.swift_dawnsaber,199,active,Swift Dawnsaber,迅捷晨刃豹缰绳,unrestricted,3.3.5.12340,spell,23220,mount_spell,23220,true,wotlk_native,
mount,100200,mount.swift_frostsaber,200,active,Swift Frostsaber,迅捷霜刃豹缰绳,unrestricted,3.3.5.12340,spell,23221,mount_spell,23221,true,wotlk_native,
mount,100201,mount.swift_gray_ram,201,active,Swift Gray Ram,迅捷灰山羊,unrestricted,3.3.5.12340,spell,23239,mount_spell,23239,true,wotlk_native,
mount,100202,mount.swift_gray_steed,202,active,Swift Gray Steed,迅捷灰色战马,unrestricted,3.3.5.12340,spell,65640,mount_spell,65640,true,wotlk_native,
mount,100203,mount.swift_gray_wolf,203,active,Swift Gray Wolf,迅捷灰狼号角,unrestricted,3.3.5.12340,spell,23252,mount_spell,23252,true,wotlk_native,
mount,100204,mount.swift_green_gryphon,204,active,Swift Green Gryphon,迅捷绿色狮鹫,unrestricted,3.3.5.12340,spell,32290,mount_spell,32290,true,wotlk_native,
mount,100205,mount.swift_green_hawkstrider,205,active,Swift Green Hawkstrider,迅捷绿色陆行鸟,unrestricted,3.3.5.12340,spell,35025,mount_spell,35025,true,wotlk_native,
mount,100206,mount.swift_green_mechanostrider,206,active,Swift Green Mechanostrider,迅捷绿色机械陆行鸟,unrestricted,3.3.5.12340,spell,23225,mount_spell,23225,true,wotlk_native,
mount,100207,mount.swift_green_wind_rider,207,active,Swift Green Wind Rider,迅捷绿色驭风者,unrestricted,3.3.5.12340,spell,32295,mount_spell,32295,true,wotlk_native,
mount,100208,mount.swift_horde_wolf,208,active,Swift Horde Wolf,迅捷部落战狼,unrestricted,3.3.5.12340,spell,68056,mount_spell,68056,true,wotlk_native,
mount,100209,mount.swift_mistsaber,209,active,Swift Mistsaber,迅捷雾刃豹缰绳,unrestricted,3.3.5.12340,spell,23219,mount_spell,23219,true,wotlk_native,
mount,100210,mount.swift_mooncloth_carpet,210,active,Swift Mooncloth Carpet,迅捷月布飞毯,unrestricted,3.3.5.12340,spell,61442,mount_spell,61442,true,wotlk_native,
mount,100211,mount.swift_moonsaber,211,active,Swift Moonsaber,迅捷月刃豹,unrestricted,3.3.5.12340,spell,65638,mount_spell,65638,true,wotlk_native,
mount,100212,mount.swift_nether_drake,212,active,Swift Nether Drake,迅捷虚空幼龙,unrestricted,3.3.5.12340,spell,37015,mount_spell,37015,true,wotlk_native,
mount,100213,mount.swift_olive_raptor,213,active,Swift Olive Raptor,迅捷绿色迅猛龙,unrestricted,3.3.5.12340,spell,23242,mount_spell,23242,true,wotlk_native,
mount,100214,mount.swift_orange_raptor,214,active,Swift Orange Raptor,迅捷橙色迅猛龙,unrestricted,3.3.5.12340,spell,23243,mount_spell,23243,true,wotlk_native,
mount,100215,mount.swift_palomino,215,active,Swift Palomino,迅捷褐色马,unrestricted,3.3.5.12340,spell,23227,mount_spell,23227,true,wotlk_native,
mount,100216,mount.swift_pink_hawkstrider,216,active,Swift Pink Hawkstrider,迅捷粉色陆行鸟,unrestricted,3.3.5.12340,spell,33660,mount_spell,33660,true,wotlk_native,
mount,100217,mount.swift_purple_gryphon,217,active,Swift Purple Gryphon,迅捷紫色狮鹫,unrestricted,3.3.5.12340,spell,32292,mount_spell,32292,true,wotlk_native,
mount,100218,mount.swift_purple_hawkstrider,218,active,Swift Purple Hawkstrider,迅捷紫色陆行鸟,unrestricted,3.3.5.12340,spell,35027,mount_spell,35027,true,wotlk_native,
mount,100219,mount.swift_purple_raptor,219,active,Swift Purple Raptor,迅捷紫色迅猛龙,unrestricted,3.3.5.12340,spell,65644,mount_spell,65644,true,wotlk_native,
mount,100220,mount.swift_purple_wind_rider,220,active,Swift Purple Wind Rider,迅捷紫色驭风者,unrestricted,3.3.5.12340,spell,32297,mount_spell,32297,true,wotlk_native,
mount,100221,mount.swift_razzashi_raptor,221,active,Swift Razzashi Raptor,拉扎什迅猛龙,unrestricted,3.3.5.12340,spell,24242,mount_spell,24242,true,wotlk_native,
mount,100222,mount.swift_red_gryphon,222,active,Swift Red Gryphon,迅捷红色狮鹫,unrestricted,3.3.5.12340,spell,32289,mount_spell,32289,true,wotlk_native,
mount,100223,mount.swift_red_hawkstrider,223,active,Swift Red Hawkstrider,迅捷红色陆行鸟,unrestricted,3.3.5.12340,spell,65639,mount_spell,65639,true,wotlk_native,
mount,100224,mount.swift_red_wind_rider,224,active,Swift Red Wind Rider,迅捷红色驭风者,unrestricted,3.3.5.12340,spell,32246,mount_spell,32246,true,wotlk_native,
mount,100225,mount.swift_spectral_tiger,225,active,Swift Spectral Tiger,迅捷幽灵虎缰绳,unrestricted,3.3.5.12340,spell,42777,mount_spell,42777,true,wotlk_native,
mount,100226,mount.swift_spellfire_carpet,226,active,Swift Spellfire Carpet,迅捷魔焰飞毯,unrestricted,3.3.5.12340,spell,61446,mount_spell,61446,true,wotlk_native,
mount,100227,mount.swift_stormsaber,227,active,Swift Stormsaber,迅捷雷刃豹缰绳,unrestricted,3.3.5.12340,spell,23338,mount_spell,23338,true,wotlk_native,
mount,100228,mount.swift_timber_wolf,228,active,Swift Timber Wolf,迅捷森林狼号角,unrestricted,3.3.5.12340,spell,23251,mount_spell,23251,true,wotlk_native,
mount,100229,mount.swift_violet_ram,229,active,Swift Violet Ram,迅捷紫色战羊,unrestricted,3.3.5.12340,spell,65643,mount_spell,65643,true,wotlk_native,
mount,100230,mount.swift_warstrider,230,active,Swift Warstrider,zzoldSwift Warstrider,unrestricted,3.3.5.12340,spell,35028,mount_spell,35028,true,wotlk_native,
mount,100231,mount.swift_white_hawkstrider,231,active,Swift White Hawkstrider,迅捷白色陆行鸟,unrestricted,3.3.5.12340,spell,46628,mount_spell,46628,true,wotlk_native,
mount,100232,mount.swift_white_mechanostrider,232,active,Swift White Mechanostrider,迅捷白色机械陆行鸟,unrestricted,3.3.5.12340,spell,23223,mount_spell,23223,true,wotlk_native,
mount,100233,mount.swift_white_ram,233,active,Swift White Ram,迅捷白山羊,unrestricted,3.3.5.12340,spell,23240,mount_spell,23240,true,wotlk_native,
mount,100234,mount.swift_white_steed,234,active,Swift White Steed,迅捷白马,unrestricted,3.3.5.12340,spell,23228,mount_spell,23228,true,wotlk_native,
mount,100235,mount.swift_yellow_mechanostrider,235,active,Swift Yellow Mechanostrider,迅捷黄色机械陆行鸟,unrestricted,3.3.5.12340,spell,23222,mount_spell,23222,true,wotlk_native,
mount,100236,mount.swift_yellow_wind_rider,236,active,Swift Yellow Wind Rider,迅捷黄色驭风者,unrestricted,3.3.5.12340,spell,32296,mount_spell,32296,true,wotlk_native,
mount,100237,mount.swift_zhevra,237,active,Swift Zhevra,迅捷斑马,unrestricted,3.3.5.12340,spell,48954,mount_spell,48954,true,wotlk_native,
mount,100238,mount.swift_zhevra.creature_27684,238,active,Swift Zhevra,迅捷斑马,unrestricted,3.3.5.12340,spell,49322,mount_spell,49322,true,wotlk_native,
mount,100239,mount.swift_zulian_tiger,239,active,Swift Zulian Tiger,迅捷祖利安猛虎,unrestricted,3.3.5.12340,spell,24252,mount_spell,24252,true,wotlk_native,
mount,100240,mount.tan_riding_talbuk,240,active,Tan Riding Talbuk,褐色骑乘塔布羊缰绳,unrestricted,3.3.5.12340,spell,39318,mount_spell,39318,true,wotlk_native,
mount,100241,mount.tan_war_talbuk,241,active,Tan War Talbuk,褐色作战塔布羊缰绳,unrestricted,3.3.5.12340,spell,34899,mount_spell,34899,true,wotlk_native,
mount,100242,mount.tawny_sabercat,242,active,Tawny Sabercat,茶色猎豹缰绳,unrestricted,3.3.5.12340,spell,16059,mount_spell,16059,true,wotlk_native,
mount,100243,mount.tawny_wind_rider,243,active,Tawny Wind Rider,茶色驭风者,unrestricted,3.3.5.12340,spell,32243,mount_spell,32243,true,wotlk_native,
mount,100244,mount.teal_kodo,244,active,Teal Kodo,蓝色科多兽,unrestricted,3.3.5.12340,spell,18992,mount_spell,18992,true,wotlk_native,
mount,100245,mount.thunder_bluff_kodo,245,active,Thunder Bluff Kodo,雷霆崖科多兽,unrestricted,3.3.5.12340,spell,63641,mount_spell,63641,true,wotlk_native,
mount,100246,mount.timber_wolf,246,active,Timber Wolf,棕狼号角,unrestricted,3.3.5.12340,spell,580,mount_spell,580,true,wotlk_native,
mount,100247,mount.time_lost_proto_drake,247,active,Time-Lost Proto-Drake,迷失始祖幼龙的缰绳,unrestricted,3.3.5.12340,spell,60002,mount_spell,60002,true,wotlk_native,
mount,100248,mount.traveler_s_tundra_mammoth,248,active,Traveler's Tundra Mammoth,旅行者的苔原猛犸象缰绳,unrestricted,3.3.5.12340,spell,61425,mount_spell,61425,true,wotlk_native,
mount,100249,mount.traveler_s_tundra_mammoth.creature_32640,249,active,Traveler's Tundra Mammoth,旅行者的苔原猛犸象缰绳,unrestricted,3.3.5.12340,spell,61447,mount_spell,61447,true,wotlk_native,
mount,100250,mount.turbo_charged_flying_machine,250,active,Turbo-Charged Flying Machine,涡轮加速飞行器控制台,unrestricted,3.3.5.12340,spell,44151,mount_spell,44151,true,wotlk_native,
mount,100251,mount.turbostrider,251,active,Turbostrider,涡轮机械陆行鸟,unrestricted,3.3.5.12340,spell,65642,mount_spell,65642,true,wotlk_native,
mount,100252,mount.turquoise_raptor,252,active,Turquoise Raptor,青色迅猛龙之哨,unrestricted,3.3.5.12340,spell,10796,mount_spell,10796,true,wotlk_native,
mount,100253,mount.twilight_drake,253,active,Twilight Drake,暮光幼龙的缰绳,unrestricted,3.3.5.12340,spell,59571,mount_spell,59571,true,wotlk_native,
mount,100254,mount.unpainted_mechanostrider,254,active,Unpainted Mechanostrider,未涂色的机械陆行鸟,unrestricted,3.3.5.12340,spell,17454,mount_spell,17454,true,wotlk_native,
mount,100255,mount.vengeful_nether_drake,255,active,Vengeful Nether Drake,复仇角斗士的虚空幼龙,unrestricted,3.3.5.12340,spell,49193,mount_spell,49193,true,wotlk_native,
mount,100256,mount.venomhide_ravasaur,256,active,Venomhide Ravasaur,毒皮暴掠龙哨,unrestricted,3.3.5.12340,spell,64659,mount_spell,64659,true,wotlk_native,
mount,100257,mount.veridian_netherwing_drake,257,active,Veridian Netherwing Drake,绿色灵翼幼龙的缰绳,unrestricted,3.3.5.12340,spell,41517,mount_spell,41517,true,wotlk_native,
mount,100258,mount.violet_netherwing_drake,258,active,Violet Netherwing Drake,红色灵翼幼龙的缰绳,unrestricted,3.3.5.12340,spell,41518,mount_spell,41518,true,wotlk_native,
mount,100259,mount.violet_proto_drake,259,active,Violet Proto-Drake,紫色始祖幼龙的缰绳,unrestricted,3.3.5.12340,spell,60024,mount_spell,60024,true,wotlk_native,
mount,100260,mount.violet_raptor,260,active,Violet Raptor,紫色迅猛龙之哨,unrestricted,3.3.5.12340,spell,10799,mount_spell,10799,true,wotlk_native,
mount,100261,mount.warhorse,261,active,Warhorse,Warhorse,unrestricted,3.3.5.12340,spell,13819,mount_spell,13819,true,wotlk_native,
mount,100262,mount.white_kodo,262,active,White Kodo,白色科多兽,unrestricted,3.3.5.12340,spell,64657,mount_spell,64657,true,wotlk_native,
mount,100263,mount.white_mechanostrider_mod_b,263,active,White Mechanostrider Mod B,白色机械陆行鸟B型,unrestricted,3.3.5.12340,spell,15779,mount_spell,15779,true,wotlk_native,
mount,100264,mount.white_polar_bear,264,active,White Polar Bear,北极熊挽具,unrestricted,3.3.5.12340,spell,54753,mount_spell,54753,true,wotlk_native,
mount,100265,mount.white_ram,265,active,White Ram,白山羊,unrestricted,3.3.5.12340,spell,6898,mount_spell,6898,true,wotlk_native,
mount,100266,mount.white_riding_talbuk,266,active,White Riding Talbuk,白色骑乘塔布羊缰绳,unrestricted,3.3.5.12340,spell,39319,mount_spell,39319,true,wotlk_native,
mount,100267,mount.white_skeletal_warhorse,267,active,White Skeletal Warhorse,白骨战马,unrestricted,3.3.5.12340,spell,65645,mount_spell,65645,true,wotlk_native,
mount,100268,mount.white_stallion,268,active,White Stallion,白马缰绳,unrestricted,3.3.5.12340,spell,16083,mount_spell,16083,true,wotlk_native,
mount,100269,mount.white_war_talbuk,269,active,White War Talbuk,白色作战塔布羊缰绳,unrestricted,3.3.5.12340,spell,34897,mount_spell,34897,true,wotlk_native,
mount,100270,mount.winged_steed_of_the_ebon_blade,270,active,Winged Steed of the Ebon Blade,黑锋骸骨狮鹫,unrestricted,3.3.5.12340,spell,54729,mount_spell,54729,true,wotlk_native,
mount,100271,mount.winter_wolf,271,active,Winter Wolf,冰狼号角,unrestricted,3.3.5.12340,spell,16081,mount_spell,16081,true,wotlk_native,
mount,100272,mount.winterspring_frostsaber,272,active,Winterspring Frostsaber,冬泉霜刃豹缰绳,unrestricted,3.3.5.12340,spell,17229,mount_spell,17229,true,wotlk_native,
mount,100273,mount.wooly_mammoth,273,active,Wooly Mammoth,长毛猛犸象的缰绳,unrestricted,3.3.5.12340,spell,59791,mount_spell,59791,true,wotlk_native,
mount,100274,mount.wooly_mammoth.creature_31852,274,active,Wooly Mammoth,长毛猛犸象的缰绳,unrestricted,3.3.5.12340,spell,59793,mount_spell,59793,true,wotlk_native,
mount,100275,mount.wooly_white_rhino,275,active,Wooly White Rhino,白毛犀牛,unrestricted,3.3.5.12340,spell,74918,mount_spell,74918,true,wotlk_native,
mount,100276,mount.wrathful_gladiator_s_frost_wyrm,276,active,Wrathful Gladiator's Frost Wyrm,暴怒角斗士的冰霜巨龙,unrestricted,3.3.5.12340,spell,71810,mount_spell,71810,true,wotlk_native,
mount,100277,mount.x_51_nether_rocket,277,active,X-51 Nether-Rocket,X-51虚空火箭,unrestricted,3.3.5.12340,spell,46197,mount_spell,46197,true,wotlk_native,
mount,100278,mount.x_51_nether_rocket_x_treme,278,active,X-51 Nether-Rocket X-TREME,X-51虚空火箭特别加强版,unrestricted,3.3.5.12340,spell,46199,mount_spell,46199,true,wotlk_native,
mount,100279,mount.x_53_touring_rocket,279,active,X-53 Touring Rocket,X-53型观光火箭,unrestricted,3.3.5.12340,spell,75973,mount_spell,75973,true,wotlk_native,
mount,100280,mount.yellow_qiraji_battle_tank,280,active,Yellow Qiraji Battle Tank,黄色其拉共鸣水晶,unrestricted,3.3.5.12340,spell,26055,mount_spell,26055,true,wotlk_native,
